"","nodeLabel","CpG","correlations"
"cg11839415","VAE22","cg11839415",0.592382077161441
"cg04062040","VAE22","cg04062040",0.592273617148437
"cg00480115","VAE22","cg00480115",0.592251903361072
"cg06118478","VAE22","cg06118478",0.592196081419725
"cg13104187","VAE22","cg13104187",0.592031730788947
"cg09851951","VAE22","cg09851951",-0.592029492390041
"cg22921027","VAE22","cg22921027",0.591970176040438
"cg19788754","VAE22","cg19788754",0.59193544358359
"cg06137072","VAE22","cg06137072",0.591921158506652
"cg05644602","VAE22","cg05644602",0.591766500783864
"cg15616257","VAE22","cg15616257",0.591663885129722
"cg02733081","VAE22","cg02733081",0.591540853390904
"cg01260308","VAE22","cg01260308",0.591486227864273
"cg14651518","VAE22","cg14651518",-0.591480337992819
"cg07152812","VAE22","cg07152812",0.591419993875204
"cg02852529","VAE22","cg02852529",0.591378718223394
"cg19524238","VAE22","cg19524238",0.591339506467873
"cg09023624","VAE22","cg09023624",0.591200303121822
"cg12748890","VAE22","cg12748890",0.591042304102262
"cg21945260","VAE22","cg21945260",0.591036737079456
"cg26650383","VAE22","cg26650383",0.590983656250107
"cg14306058","VAE22","cg14306058",0.590939194459376
"cg19427746","VAE22","cg19427746",0.590815812167295
"cg03561416","VAE22","cg03561416",0.590661839064377
"cg08402365","VAE22","cg08402365",-0.590630932219439
"cg25009842","VAE22","cg25009842",0.590607765937237
"cg12432038","VAE22","cg12432038",0.590467811203765
"cg12871285","VAE22","cg12871285",0.590180436237432
"cg26684601","VAE22","cg26684601",0.590144400949021
"cg05224741","VAE22","cg05224741",-0.590058647966266
"cg08217545","VAE22","cg08217545",0.59005558246788
"cg09362366","VAE22","cg09362366",0.589941010432515
"cg16733643","VAE22","cg16733643",0.589920059612735
"cg14073946","VAE22","cg14073946",0.589553501029861
"cg16751778","VAE22","cg16751778",0.589545230271485
"cg18437633","VAE22","cg18437633",0.589541818393146
"cg12486913","VAE22","cg12486913",0.589517096786962
"cg13150785","VAE22","cg13150785",0.589283117734064
"cg22568423","VAE22","cg22568423",0.589250488825771
"cg09548084","VAE22","cg09548084",0.58923585451209
"cg18764771","VAE22","cg18764771",0.589203887645421
"cg06995408","VAE22","cg06995408",0.589144559355561
"cg12552438","VAE22","cg12552438",0.588890214127245
"cg24105287","VAE22","cg24105287",-0.588735536682874
"cg11309785","VAE22","cg11309785",0.588729033511708
"cg06650659","VAE22","cg06650659",0.588665894413419
"cg04964031","VAE22","cg04964031",-0.588638496191903
"cg16693103","VAE22","cg16693103",0.588448497477572
"cg16414472","VAE22","cg16414472",0.588409238302879
"cg17809595","VAE22","cg17809595",0.588324673003291
"cg22158648","VAE22","cg22158648",0.588102544282197
"cg08407014","VAE22","cg08407014",0.587996394574908
"cg22402224","VAE22","cg22402224",0.587982767358521
"cg22593953","VAE22","cg22593953",0.587955278841548
"cg01437161","VAE22","cg01437161",0.587827279529279
"cg24036116","VAE22","cg24036116",0.587786336041549
"cg12406992","VAE22","cg12406992",0.587770455992897
"cg04874580","VAE22","cg04874580",0.587662494874908
"cg02553808","VAE22","cg02553808",0.587612916219433
"cg02611282","VAE22","cg02611282",0.587571257765458
"cg22689016","VAE22","cg22689016",0.587463839367291
"cg19996406","VAE22","cg19996406",0.587314780916854
"cg05398905","VAE22","cg05398905",0.587164979807134
"cg09046309","VAE22","cg09046309",0.587032690513205
"cg17954226","VAE22","cg17954226",0.586991173952091
"cg03234777","VAE22","cg03234777",-0.586892945394412
"cg22509816","VAE22","cg22509816",0.586869869401641
"cg12126038","VAE22","cg12126038",0.586730555464982
"cg16209517","VAE22","cg16209517",0.586701467428532
"cg23348081","VAE22","cg23348081",0.586675360087968
"cg26017930","VAE22","cg26017930",-0.586648534941804
"cg27215100","VAE22","cg27215100",-0.586633939326175
"cg06929414","VAE22","cg06929414",0.586624632444447
"cg01043196","VAE22","cg01043196",0.586618227916687
"cg15844596","VAE22","cg15844596",-0.586520849382458
"cg08775230","VAE22","cg08775230",0.586476167364394
"cg23928468","VAE22","cg23928468",0.586409256151428
"cg26951839","VAE22","cg26951839",0.586258000641346
"cg09668627","VAE22","cg09668627",0.586183898984866
"cg12652442","VAE22","cg12652442",0.586049697361722
"cg12363726","VAE22","cg12363726",0.585943467036628
"cg04907738","VAE22","cg04907738",0.585623289020711
"cg13967702","VAE22","cg13967702",-0.585612813803605
"cg22740634","VAE22","cg22740634",0.585509490002292
"cg14187242","VAE22","cg14187242",0.58542636013493
"cg17344048","VAE22","cg17344048",0.585419485724646
"cg23803206","VAE22","cg23803206",0.585345963592472
"cg10295552","VAE22","cg10295552",0.585214939772442
"cg06308084","VAE22","cg06308084",0.585149914144174
"cg03665360","VAE22","cg03665360",0.585144800494856
"cg06824423","VAE22","cg06824423",0.585144181326008
"cg19805160","VAE22","cg19805160",0.584936975826117
"cg16912129","VAE22","cg16912129",0.584861981281375
"cg27373387","VAE22","cg27373387",0.584796492219254
"cg20544808","VAE22","cg20544808",0.584742359150104
"cg26551092","VAE22","cg26551092",0.58459965551519
"cg20830867","VAE22","cg20830867",0.584503243881071
"cg23314826","VAE22","cg23314826",0.584480675126246
"cg07810884","VAE22","cg07810884",0.584465072418944
"cg22594071","VAE22","cg22594071",0.584336975413876
"cg13375571","VAE22","cg13375571",0.584231133014113
"cg21550442","VAE22","cg21550442",0.584118978665187
"cg24032252","VAE22","cg24032252",0.584101647045636
"cg26352161","VAE22","cg26352161",0.583990321480039
"cg10883375","VAE22","cg10883375",-0.583855735160155
"cg00681462","VAE22","cg00681462",-0.583819139701438
"cg00452882","VAE22","cg00452882",0.583816740422156
"cg10767420","VAE22","cg10767420",0.583796211105079
"cg21011403","VAE22","cg21011403",0.583771548487143
"cg06972903","VAE22","cg06972903",0.583761608596087
"cg04961582","VAE22","cg04961582",-0.583553251829455
"cg09344348","VAE22","cg09344348",-0.583462173677685
"cg05826607","VAE22","cg05826607",0.583363467843862
"cg00111778","VAE22","cg00111778",0.583261591054224
"cg09919917","VAE22","cg09919917",0.583238959142938
"cg19022254","VAE22","cg19022254",0.583220994512108
"cg22802766","VAE22","cg22802766",0.583192677211833
"cg00253379","VAE22","cg00253379",-0.58318431104253
"cg03535099","VAE22","cg03535099",0.58316507166055
"cg14078100","VAE22","cg14078100",0.58312229096304
"cg09761080","VAE22","cg09761080",-0.583035658921889
"cg20580833","VAE22","cg20580833",0.582766655856646
"cg09316954","VAE22","cg09316954",0.582730516978952
"cg18628646","VAE22","cg18628646",0.582718332602485
"cg25449484","VAE22","cg25449484",-0.582478361812019
"cg16795830","VAE22","cg16795830",-0.582453025200869
"cg05694921","VAE22","cg05694921",-0.582429651576864
"cg15714846","VAE22","cg15714846",-0.582343451663831
"cg11357670","VAE22","cg11357670",0.582206282251569
"cg06618298","VAE22","cg06618298",0.582053534586993
"cg01613870","VAE22","cg01613870",0.581975377419432
"cg23899147","VAE22","cg23899147",0.581745543233426
"cg16482761","VAE22","cg16482761",0.581640226482387
"cg13023014","VAE22","cg13023014",0.581637324128418
"cg22691587","VAE22","cg22691587",0.581611260989772
"cg25370441","VAE22","cg25370441",0.581534193817369
"cg09854734","VAE22","cg09854734",-0.581522326414471
"cg24089887","VAE22","cg24089887",0.581448426032733
"cg16954165","VAE22","cg16954165",0.581445705207056
"cg02426414","VAE22","cg02426414",0.581335215816097
"cg15090549","VAE22","cg15090549",0.581329094136858
"cg08489309","VAE22","cg08489309",0.581320683760022
"cg10511890","VAE22","cg10511890",-0.581318361876847
"cg01168584","VAE22","cg01168584",0.581292007152229
"cg19514469","VAE22","cg19514469",0.581237921524164
"cg03593578","VAE22","cg03593578",-0.581205615099646
"cg05385434","VAE22","cg05385434",0.581097735539418
"cg03856606","VAE22","cg03856606",0.580967686570903
"cg16626067","VAE22","cg16626067",-0.580862737451366
"cg10828599","VAE22","cg10828599",0.580794233159502
"cg09897970","VAE22","cg09897970",-0.580712156877754
"cg14753356","VAE22","cg14753356",0.580710570257584
"cg13415831","VAE22","cg13415831",-0.580670006895861
"cg09093150","VAE22","cg09093150",-0.580560486308984
"cg00575066","VAE22","cg00575066",-0.580548038435293
"cg09354037","VAE22","cg09354037",-0.580441934823844
"cg21875802","VAE22","cg21875802",-0.58029155512569
"cg27520776","VAE22","cg27520776",-0.580288677634904
"cg11403708","VAE22","cg11403708",0.580287069376381
"cg25490477","VAE22","cg25490477",0.580272299619491
"cg27159583","VAE22","cg27159583",0.580234027245085
"cg00058887","VAE22","cg00058887",0.580141657282161
"cg22209918","VAE22","cg22209918",0.58007069566277
"cg04880253","VAE22","cg04880253",0.580061262077206
"cg15960924","VAE22","cg15960924",0.579916522619662
"cg23655651","VAE22","cg23655651",0.579856341212019
"cg04044188","VAE22","cg04044188",0.579836631424052
"cg07947930","VAE22","cg07947930",0.579780720542516
"cg03894068","VAE22","cg03894068",0.579691753718838
"cg08330349","VAE22","cg08330349",-0.579633371256323
"cg10996596","VAE22","cg10996596",-0.579586663640823
"cg18089519","VAE22","cg18089519",0.579536220728752
"cg08484337","VAE22","cg08484337",0.579491518027875
"cg07860918","VAE22","cg07860918",-0.579460049126941
"cg12547930","VAE22","cg12547930",0.579366478168992
"cg11191368","VAE22","cg11191368",0.579356253142501
"cg14519032","VAE22","cg14519032",0.579306222075651
"cg03092680","VAE22","cg03092680",0.579080777827018
"cg01614102","VAE22","cg01614102",-0.579043612929724
"cg18164611","VAE22","cg18164611",-0.578991197350457
"cg27381488","VAE22","cg27381488",-0.578880668328202
"cg15569292","VAE22","cg15569292",0.578837915295744
"cg27449258","VAE22","cg27449258",0.578688422850938
"cg11186282","VAE22","cg11186282",0.578681973175451
"cg08618463","VAE22","cg08618463",0.578628661090707
"cg00208218","VAE22","cg00208218",0.578624989439833
"cg01771850","VAE22","cg01771850",0.578419658423689
"cg25979543","VAE22","cg25979543",0.578396981364674
"cg04428320","VAE22","cg04428320",0.578270787946342
"cg06784594","VAE22","cg06784594",0.578238932066847
"cg06376402","VAE22","cg06376402",0.57820690262544
"cg16503628","VAE22","cg16503628",0.578179131607837
"cg10099601","VAE22","cg10099601",0.578149171933084
"cg17107112","VAE22","cg17107112",0.57808839757293
"cg23336810","VAE22","cg23336810",0.577835866046916
"cg19412964","VAE22","cg19412964",0.577825153135931
"cg19989295","VAE22","cg19989295",-0.577800734664534
"cg24150385","VAE22","cg24150385",0.577772792376941
"cg00861695","VAE22","cg00861695",0.577754107667023
"cg03517918","VAE22","cg03517918",0.577746531591735
"cg23894587","VAE22","cg23894587",0.577704711895873
"cg25487405","VAE22","cg25487405",0.577702449922466
"cg10773972","VAE22","cg10773972",0.577623975789335
"cg10202436","VAE22","cg10202436",0.577561832234793
"cg22997262","VAE22","cg22997262",0.577531035034339
"cg05783384","VAE22","cg05783384",0.577520018988605
"cg22222663","VAE22","cg22222663",0.577515110785559
"cg13531120","VAE22","cg13531120",0.577461708403477
"cg07267782","VAE22","cg07267782",0.577422852333439
"cg01035931","VAE22","cg01035931",0.57732126026983
"cg17184255","VAE22","cg17184255",0.577316891545403
"cg07752095","VAE22","cg07752095",0.577147318040871
"cg09760574","VAE22","cg09760574",0.577114469843612
"cg00172603","VAE22","cg00172603",-0.577043284775254
"cg21201572","VAE22","cg21201572",0.577041852947295
"cg16272981","VAE22","cg16272981",-0.576923757094366
"cg23221723","VAE22","cg23221723",0.57687047861991
"cg11008003","VAE22","cg11008003",0.576789516773386
"cg19615684","VAE22","cg19615684",0.576788400979525
"cg00832105","VAE22","cg00832105",0.576783276712341
"cg00793946","VAE22","cg00793946",0.576582744331293
"cg20473374","VAE22","cg20473374",-0.576428482358735
"cg13468214","VAE22","cg13468214",0.576425018882999
"cg21756765","VAE22","cg21756765",0.57639340284858
"cg19136673","VAE22","cg19136673",-0.576299708137947
"cg17734137","VAE22","cg17734137",0.576227645913723
"cg09486642","VAE22","cg09486642",0.576111854889691
"cg15658344","VAE22","cg15658344",0.576106131731467
"cg02624246","VAE22","cg02624246",0.576076251313607
"cg12165841","VAE22","cg12165841",0.576068854903214
"cg07808761","VAE22","cg07808761",0.576044036551938
"cg04008438","VAE22","cg04008438",0.575919755458597
"cg14792350","VAE22","cg14792350",0.575849778775922
"cg05161074","VAE22","cg05161074",0.575827301656848
"cg20379671","VAE22","cg20379671",0.575666388703104
"cg21584234","VAE22","cg21584234",-0.57562917407554
"cg14329860","VAE22","cg14329860",0.575626286476916
"cg07897871","VAE22","cg07897871",0.575442034444125
"cg13855776","VAE22","cg13855776",0.575441645166458
"cg26426745","VAE22","cg26426745",-0.575327926785212
"cg22261895","VAE22","cg22261895",0.575267042775928
"cg13496041","VAE22","cg13496041",0.575212201185079
"cg23482747","VAE22","cg23482747",-0.575195723634386
"cg03665970","VAE22","cg03665970",0.575193517845369
"cg24464789","VAE22","cg24464789",0.57505725555134
"cg21939215","VAE22","cg21939215",-0.574892506613957
"cg13821008","VAE22","cg13821008",-0.574843555748145
"cg04565201","VAE22","cg04565201",0.574727216908667
"cg17246606","VAE22","cg17246606",0.574721902376056
"cg26125690","VAE22","cg26125690",0.574715487247244
"cg07188513","VAE22","cg07188513",-0.574471437976463
"cg00210249","VAE22","cg00210249",0.574420092109906
"cg25428846","VAE22","cg25428846",0.574394681314496
"cg05257202","VAE22","cg05257202",-0.574350803246141
"cg13329862","VAE22","cg13329862",0.574247177235853
"cg08779777","VAE22","cg08779777",-0.574206078560438
"cg22790835","VAE22","cg22790835",0.574019371472421
"cg08606497","VAE22","cg08606497",0.574008306128715
"cg23066808","VAE22","cg23066808",-0.573821349385352
"cg07499032","VAE22","cg07499032",-0.573773376699074
"cg07474477","VAE22","cg07474477",0.573632857619223
"cg11197258","VAE22","cg11197258",0.573520295131345
"cg26089007","VAE22","cg26089007",0.573512639817559
"cg21171858","VAE22","cg21171858",-0.573468674680007
"cg20923885","VAE22","cg20923885",0.573400193874495
"cg02787087","VAE22","cg02787087",-0.573164619476546
"cg08920174","VAE22","cg08920174",-0.573098328787747
"cg01355753","VAE22","cg01355753",0.573085614176404
"cg20058744","VAE22","cg20058744",0.573016384736753
"cg03292149","VAE22","cg03292149",0.572857823613259
"cg01948226","VAE22","cg01948226",0.57258683634927
"cg14515803","VAE22","cg14515803",0.572547544926198
"cg09606832","VAE22","cg09606832",0.572492523667558
"cg19250113","VAE22","cg19250113",0.572355144656723
"cg04767756","VAE22","cg04767756",0.572275413768344
"cg11288260","VAE22","cg11288260",-0.572060175197967
"cg01319323","VAE22","cg01319323",0.571976028126104
"cg10369242","VAE22","cg10369242",0.57197326582077
"cg23737737","VAE22","cg23737737",-0.571925939024073
"cg13808071","VAE22","cg13808071",0.571924828757857
"cg18497508","VAE22","cg18497508",-0.571748183664252
"cg10438391","VAE22","cg10438391",-0.571678225415583
"cg13837857","VAE22","cg13837857",0.571665055178237
"cg01542023","VAE22","cg01542023",0.571643145630605
"cg26393964","VAE22","cg26393964",0.571623600810584
"cg07268431","VAE22","cg07268431",0.571610144023911
"cg15622158","VAE22","cg15622158",0.571605226606605
"cg21133433","VAE22","cg21133433",0.571593380856037
"cg07630327","VAE22","cg07630327",0.571554108781929
"cg04168474","VAE22","cg04168474",0.571510043677565
"cg05473387","VAE22","cg05473387",0.571394347095003
"cg07223240","VAE22","cg07223240",0.571257009546853
"cg13165140","VAE22","cg13165140",-0.571096578476604
"cg24810836","VAE22","cg24810836",0.570990051490716
"cg18560551","VAE22","cg18560551",0.570946546125167
"cg01561719","VAE22","cg01561719",0.570891642342124
"cg23685650","VAE22","cg23685650",0.570872577101383
"cg00149684","VAE22","cg00149684",0.570800080444279
"cg24964110","VAE22","cg24964110",0.570711481251962
"cg06637517","VAE22","cg06637517",-0.570661782357417
"cg13622546","VAE22","cg13622546",0.570654659610823
"cg13008631","VAE22","cg13008631",0.570610402857466
"cg21143441","VAE22","cg21143441",0.570604081255566
"cg09728487","VAE22","cg09728487",0.570568460617634
"cg27273675","VAE22","cg27273675",0.570537956411862
"cg12380772","VAE22","cg12380772",0.570459970625905
"cg23392845","VAE22","cg23392845",0.570306076304592
"cg08204867","VAE22","cg08204867",0.570295356943932
"cg21304163","VAE22","cg21304163",0.570282851023161
"cg02027735","VAE22","cg02027735",0.570265462698046
"cg18526607","VAE22","cg18526607",-0.570003500372531
"cg07190903","VAE22","cg07190903",0.569992474652267
"cg00095431","VAE22","cg00095431",0.569983411939291
"cg24302752","VAE22","cg24302752",0.56991667714702
"cg05291674","VAE22","cg05291674",0.569899475862494
"cg17478979","VAE22","cg17478979",0.569890472115513
"cg06650379","VAE22","cg06650379",0.569885434918957
"cg10461264","VAE22","cg10461264",-0.569875528217408
"cg03219968","VAE22","cg03219968",-0.569873700653131
"cg06984255","VAE22","cg06984255",0.569825336842762
"cg07114009","VAE22","cg07114009",0.569776751437313
"cg14374432","VAE22","cg14374432",0.569747323405102
"cg00049664","VAE22","cg00049664",-0.569696921497402
"cg27131563","VAE22","cg27131563",0.569677259661646
"cg13029400","VAE22","cg13029400",0.569612742639335
"cg24523685","VAE22","cg24523685",0.569589083371294
"cg24148304","VAE22","cg24148304",0.569575903011193
"cg10031793","VAE22","cg10031793",0.5695497873569
"cg20283505","VAE22","cg20283505",0.569504666345316
"cg21772826","VAE22","cg21772826",0.569457627943855
"cg02485642","VAE22","cg02485642",0.569183020110614
"cg12820134","VAE22","cg12820134",0.569175203103922
"cg17069533","VAE22","cg17069533",0.569170069162234
"cg04840051","VAE22","cg04840051",0.569147509114931
"cg08721338","VAE22","cg08721338",0.569117091527778
"cg10536276","VAE22","cg10536276",0.569097316822732
"cg01630691","VAE22","cg01630691",0.569053775063515
"cg04153130","VAE22","cg04153130",0.569012817316665
"cg21038780","VAE22","cg21038780",0.568997892767563
"cg07891457","VAE22","cg07891457",0.56897166424488
"cg03654273","VAE22","cg03654273",-0.568886193145317
"cg27219182","VAE22","cg27219182",0.568759480512774
"cg20778547","VAE22","cg20778547",0.568572855010771
"cg19380295","VAE22","cg19380295",0.568546849919205
"cg09241703","VAE22","cg09241703",-0.568486732493983
"cg14817765","VAE22","cg14817765",0.568470440613701
"cg03217587","VAE22","cg03217587",-0.568366587938998
"cg11412523","VAE22","cg11412523",0.568341717990317
"cg26307871","VAE22","cg26307871",0.568314598021101
"cg23714454","VAE22","cg23714454",0.568229132455003
"cg16755251","VAE22","cg16755251",0.568064846320979
"cg14401749","VAE22","cg14401749",0.568051144901191
"cg00171459","VAE22","cg00171459",0.568000672049876
"cg20451680","VAE22","cg20451680",0.56797433802486
"cg21831485","VAE22","cg21831485",0.56794036113439
"cg26427109","VAE22","cg26427109",-0.567936750231718
"cg06262280","VAE22","cg06262280",0.567788026249045
"cg05313949","VAE22","cg05313949",0.567783692067117
"cg24370375","VAE22","cg24370375",0.567757545998002
"cg15571882","VAE22","cg15571882",0.567716775289587
"cg19473656","VAE22","cg19473656",0.567711565346138
"cg20072528","VAE22","cg20072528",0.567690366178013
"cg00118342","VAE22","cg00118342",-0.567653028091411
"cg19077794","VAE22","cg19077794",0.567541630211351
"cg01435643","VAE22","cg01435643",0.567521461161137
"cg00934322","VAE22","cg00934322",0.567441201399367
"cg07956000","VAE22","cg07956000",0.567419054128509
"cg16496462","VAE22","cg16496462",0.567398756084983
"cg21918313","VAE22","cg21918313",0.567382907836887
"cg09932730","VAE22","cg09932730",0.567377534342489
"cg01181307","VAE22","cg01181307",0.567352944039993
"cg16199280","VAE22","cg16199280",0.56721451970871
"cg23413809","VAE22","cg23413809",-0.567190966889794
"cg27143204","VAE22","cg27143204",0.567069725889975
"cg00207921","VAE22","cg00207921",0.567063888933659
"cg24496563","VAE22","cg24496563",0.567006461023116
"cg27131953","VAE22","cg27131953",0.566970982272302
"cg14972155","VAE22","cg14972155",0.566837421478258
"cg15100426","VAE22","cg15100426",0.566807056406062
"cg22706883","VAE22","cg22706883",0.566638660430931
"cg22861669","VAE22","cg22861669",0.566594913679919
"cg27280037","VAE22","cg27280037",0.566575654948912
"cg01349489","VAE22","cg01349489",0.566547315074819
"cg13315706","VAE22","cg13315706",-0.566517433728284
"cg18082515","VAE22","cg18082515",0.56644712995383
"cg17222682","VAE22","cg17222682",0.56637618352335
"cg22825473","VAE22","cg22825473",0.566374236634431
"cg16629695","VAE22","cg16629695",0.566351386832853
"cg08355301","VAE22","cg08355301",-0.566284523047071
"cg22845855","VAE22","cg22845855",0.566247566406526
"cg01919011","VAE22","cg01919011",0.566234763800683
"cg23967544","VAE22","cg23967544",-0.56622513443518
"cg01815783","VAE22","cg01815783",0.566219462858421
"cg22879289","VAE22","cg22879289",0.565952902819726
"cg22476027","VAE22","cg22476027",-0.5659480370272
"cg12430062","VAE22","cg12430062",0.565915408118908
"cg24545967","VAE22","cg24545967",-0.565841159454693
"cg06872313","VAE22","cg06872313",0.565837190591646
"cg13805951","VAE22","cg13805951",0.565796411606159
"cg06401532","VAE22","cg06401532",0.565720460227615
"cg05006142","VAE22","cg05006142",0.565707461818676
"cg04121771","VAE22","cg04121771",0.56568932119436
"cg00590063","VAE22","cg00590063",-0.565477797637064
"cg11073813","VAE22","cg11073813",0.565418563817385
"cg02344527","VAE22","cg02344527",-0.565398066748685
"cg21556223","VAE22","cg21556223",0.565323231164001
"cg17983657","VAE22","cg17983657",0.5652300052409
"cg01509330","VAE22","cg01509330",0.565136813879627
"cg04444415","VAE22","cg04444415",0.565111649559625
"cg17920246","VAE22","cg17920246",0.565106671321187
"cg15071463","VAE22","cg15071463",0.565022122525082
"cg17832704","VAE22","cg17832704",0.565018451748827
"cg14343210","VAE22","cg14343210",0.564986938634394
"cg11806178","VAE22","cg11806178",-0.564959559761949
"cg07913153","VAE22","cg07913153",0.564953458368937
"cg00235460","VAE22","cg00235460",0.564952065239032
"cg10207928","VAE22","cg10207928",0.564920456290205
"cg03973705","VAE22","cg03973705",0.564910987255851
"cg25671438","VAE22","cg25671438",-0.564855811192687
"cg25975856","VAE22","cg25975856",0.564833920083448
"cg00907267","VAE22","cg00907267",0.56477914298953
"cg16317901","VAE22","cg16317901",0.564753764426955
"cg12253437","VAE22","cg12253437",-0.564727184403801
"cg15485859","VAE22","cg15485859",0.564703307705145
"cg20996351","VAE22","cg20996351",-0.564617431186275
"cg01471232","VAE22","cg01471232",-0.56453297822519
"cg24696728","VAE22","cg24696728",0.564460225885688
"cg27391982","VAE22","cg27391982",0.564458582128432
"cg11658419","VAE22","cg11658419",0.56444795860291
"cg06748966","VAE22","cg06748966",-0.564409337946089
"cg14094027","VAE22","cg14094027",0.564405597134307
"cg01291088","VAE22","cg01291088",0.564347511356864
"cg27183791","VAE22","cg27183791",-0.564339720148875
"cg09596614","VAE22","cg09596614",0.564293295384714
"cg05291374","VAE22","cg05291374",0.564152976244803
"cg15626350","VAE22","cg15626350",0.564104669084822
"cg09510202","VAE22","cg09510202",0.564102085989785
"cg06068897","VAE22","cg06068897",-0.564097341344045
"cg14883070","VAE22","cg14883070",0.564011010122076
"cg08465307","VAE22","cg08465307",0.563961463714899
"cg21884509","VAE22","cg21884509",0.563888894281957
"cg05204566","VAE22","cg05204566",0.563887711675578
"cg06916670","VAE22","cg06916670",0.56379839656928
"cg00661970","VAE22","cg00661970",-0.563788324492077
"cg02633817","VAE22","cg02633817",0.563638214744775
"cg15676988","VAE22","cg15676988",0.563576981525694
"cg06855485","VAE22","cg06855485",0.563545395148514
"cg14040679","VAE22","cg14040679",0.563520808985515
"cg16752583","VAE22","cg16752583",0.563380634054821
"cg09258804","VAE22","cg09258804",-0.563318841530285
"cg01899620","VAE22","cg01899620",0.563285645050443
"cg23971170","VAE22","cg23971170",-0.563165530927629
"cg19026320","VAE22","cg19026320",0.563081459407647
"cg04408104","VAE22","cg04408104",0.562935451653955
"cg17920195","VAE22","cg17920195",0.562923777741322
"cg19419291","VAE22","cg19419291",0.562898056435477
"cg24580655","VAE22","cg24580655",0.562852771853849
"cg14211055","VAE22","cg14211055",0.562840938109358
"cg27431150","VAE22","cg27431150",-0.562776615495718
"cg10933959","VAE22","cg10933959",0.562768546951683
"cg05398903","VAE22","cg05398903",-0.562658513170116
"cg04376782","VAE22","cg04376782",0.56261576703873
"cg08172947","VAE22","cg08172947",0.562610724299513
"cg02621481","VAE22","cg02621481",0.562542705114805
"cg14342235","VAE22","cg14342235",0.562383382912716
"cg12406391","VAE22","cg12406391",-0.56238026358797
"cg00941836","VAE22","cg00941836",0.562343833502562
"cg23691006","VAE22","cg23691006",-0.562335103866775
"cg20960181","VAE22","cg20960181",0.562312892090894
"cg20375836","VAE22","cg20375836",0.562302861032442
"cg19580810","VAE22","cg19580810",0.562224626468775
"cg16017089","VAE22","cg16017089",0.562070799389699
"cg13081331","VAE22","cg13081331",0.561882013257191
"cg11267114","VAE22","cg11267114",0.561728388436749
"cg00874605","VAE22","cg00874605",0.561449427977695
"cg13702536","VAE22","cg13702536",0.561442227820132
"cg10925991","VAE22","cg10925991",0.56142770224578
"cg12707343","VAE22","cg12707343",0.561354094419168
"cg23114616","VAE22","cg23114616",-0.561319221023806
"cg11586666","VAE22","cg11586666",0.561273713018424
"cg00922378","VAE22","cg00922378",-0.561209518493435
"cg25291653","VAE22","cg25291653",0.56119609026907
"cg08482167","VAE22","cg08482167",0.561147518667627
"cg08036553","VAE22","cg08036553",0.560887910458551
"cg22267770","VAE22","cg22267770",-0.560867277946599
"cg24576358","VAE22","cg24576358",0.560867227765625
"cg10273135","VAE22","cg10273135",0.560859572905013
"cg10571987","VAE22","cg10571987",-0.560828826397771
"cg20208009","VAE22","cg20208009",0.56076920327677
"cg04249754","VAE22","cg04249754",-0.560761743323023
"cg20225999","VAE22","cg20225999",0.560698762241885
"cg10096100","VAE22","cg10096100",0.560593342296038
"cg07349094","VAE22","cg07349094",-0.560518906591234
"cg10977770","VAE22","cg10977770",-0.560497719407257
"cg19175364","VAE22","cg19175364",0.560428037113287
"cg04185382","VAE22","cg04185382",0.560378258517873
"cg22980156","VAE22","cg22980156",0.560368243978639
"cg00297832","VAE22","cg00297832",-0.560319469725802
"cg01021196","VAE22","cg01021196",0.560241989774168
"cg06703222","VAE22","cg06703222",-0.560174327131713
"cg14898892","VAE22","cg14898892",0.560099097213737
"cg00847221","VAE22","cg00847221",0.560073962828361
"cg13268590","VAE22","cg13268590",0.560018985794504
"cg24159247","VAE22","cg24159247",0.559875332172365
"cg19653282","VAE22","cg19653282",0.559699804253966
"cg09308580","VAE22","cg09308580",0.559681152694747
"cg15035143","VAE22","cg15035143",-0.559679068547273
"cg14880800","VAE22","cg14880800",0.559533027124472
"cg07717704","VAE22","cg07717704",0.559482779123479
"cg25023215","VAE22","cg25023215",0.559424033156176
"cg10836110","VAE22","cg10836110",-0.559420779294888
"cg03848588","VAE22","cg03848588",0.559400842446083
"cg07113653","VAE22","cg07113653",-0.559374032046877
"cg17432748","VAE22","cg17432748",0.559364504974385
"cg04969340","VAE22","cg04969340",0.559322418518703
"cg23867146","VAE22","cg23867146",0.559212415176709
"cg04803153","VAE22","cg04803153",0.55919253082718
"cg26279216","VAE22","cg26279216",0.559184372889179
"cg23336266","VAE22","cg23336266",-0.55916165623062
"cg11645306","VAE22","cg11645306",0.559098114027715
"cg10012059","VAE22","cg10012059",-0.55909739166406
"cg07709210","VAE22","cg07709210",0.558994166410247
"cg18562578","VAE22","cg18562578",-0.558975425976903
"cg17976205","VAE22","cg17976205",0.558817370229146
"cg04603391","VAE22","cg04603391",-0.558739441124166
"cg15857470","VAE22","cg15857470",0.558696460486716
"cg21875114","VAE22","cg21875114",0.558464779369013
"cg24974982","VAE22","cg24974982",0.558407723214958
"cg08450017","VAE22","cg08450017",-0.558361685431178
"cg18504989","VAE22","cg18504989",0.558306074528794
"cg09192940","VAE22","cg09192940",0.558248466927319
"cg26103306","VAE22","cg26103306",0.558237901458888
"cg17209188","VAE22","cg17209188",0.55821984004262
