"","nodeLabel","CpG","correlations"
"cg27258050","VAE93","cg27258050",-0.53856647524448
"cg11105029","VAE93","cg11105029",-0.53854279118849
"cg09130077","VAE93","cg09130077",-0.538538543785176
"cg26402660","VAE93","cg26402660",-0.538206946928288
"cg13782905","VAE93","cg13782905",-0.538167884610742
"cg14118523","VAE93","cg14118523",-0.538162378950453
"cg19967668","VAE93","cg19967668",-0.538070017330215
"cg16692757","VAE93","cg16692757",-0.538057358580545
"cg08502239","VAE93","cg08502239",-0.538022786036467
"cg27088038","VAE93","cg27088038",-0.538000859928263
"cg25960403","VAE93","cg25960403",-0.537990636511493
"cg01193769","VAE93","cg01193769",-0.537833109988336
"cg02913832","VAE93","cg02913832",-0.537815394834655
"cg16115688","VAE93","cg16115688",-0.537766884060912
"cg18275958","VAE93","cg18275958",-0.537755438954097
"cg04656042","VAE93","cg04656042",-0.537707139231989
"cg12349422","VAE93","cg12349422",-0.537681418351592
"cg25685262","VAE93","cg25685262",-0.537614882303084
"cg07395611","VAE93","cg07395611",-0.537549389475669
"cg11719784","VAE93","cg11719784",-0.537491979981577
"cg24428389","VAE93","cg24428389",-0.537441056224753
"cg10244976","VAE93","cg10244976",0.537321656374615
"cg21849875","VAE93","cg21849875",-0.537298845288445
"cg08439122","VAE93","cg08439122",-0.537158999154536
"cg08322280","VAE93","cg08322280",-0.537109389476865
"cg19914919","VAE93","cg19914919",0.537072591130893
"cg13876292","VAE93","cg13876292",-0.537041462380223
"cg11669995","VAE93","cg11669995",-0.53698085360785
"cg08867241","VAE93","cg08867241",-0.536970866657172
"cg17819168","VAE93","cg17819168",-0.536804584178383
"cg03707308","VAE93","cg03707308",-0.536783315289837
"cg12987910","VAE93","cg12987910",-0.536659895295028
"cg02784956","VAE93","cg02784956",-0.536606739553178
"cg22615515","VAE93","cg22615515",-0.536416185592784
"cg11930274","VAE93","cg11930274",-0.53637505820854
"cg23833461","VAE93","cg23833461",-0.536330992397674
"cg12891678","VAE93","cg12891678",-0.536313468321451
"cg16101213","VAE93","cg16101213",-0.536244090079524
"cg16876859","VAE93","cg16876859",-0.536195078107239
"cg03340701","VAE93","cg03340701",-0.536120930649983
"cg01008154","VAE93","cg01008154",0.536047210573273
"cg11196848","VAE93","cg11196848",-0.536040363926378
"cg02939767","VAE93","cg02939767",-0.536004828159079
"cg14922775","VAE93","cg14922775",-0.535934527318786
"cg08165969","VAE93","cg08165969",-0.535850481359271
"cg00206639","VAE93","cg00206639",-0.535656340511778
"cg19860515","VAE93","cg19860515",-0.535647891611107
"cg20025115","VAE93","cg20025115",-0.535606005161267
"cg04274199","VAE93","cg04274199",-0.535572574291888
"cg11405216","VAE93","cg11405216",-0.535548620240711
"cg21201357","VAE93","cg21201357",-0.535302838393435
"cg11844530","VAE93","cg11844530",-0.535224681133927
"cg03677056","VAE93","cg03677056",-0.53522439390874
"cg21242232","VAE93","cg21242232",-0.535213363599404
"cg10894991","VAE93","cg10894991",-0.535118188248866
"cg01993797","VAE93","cg01993797",-0.535027300653513
"cg18283321","VAE93","cg18283321",-0.53496383390671
"cg08341278","VAE93","cg08341278",-0.534910402534751
"cg08319922","VAE93","cg08319922",-0.534906837268618
"cg01964852","VAE93","cg01964852",-0.534866581462351
"cg18664866","VAE93","cg18664866",-0.534833228392192
"cg04013561","VAE93","cg04013561",-0.53482990646995
"cg19582297","VAE93","cg19582297",-0.534817664126758
"cg14340889","VAE93","cg14340889",-0.534782958855055
"cg10010734","VAE93","cg10010734",-0.53476990043746
"cg12191232","VAE93","cg12191232",-0.534714435609033
"cg02072896","VAE93","cg02072896",-0.534516755122536
"cg23296369","VAE93","cg23296369",-0.534453180114536
"cg03805253","VAE93","cg03805253",-0.534417201820002
"cg21208682","VAE93","cg21208682",0.534357672730024
"cg23314297","VAE93","cg23314297",-0.534249939044708
"cg04774239","VAE93","cg04774239",-0.534243019782884
"cg00187557","VAE93","cg00187557",0.534224947113628
"cg20403644","VAE93","cg20403644",-0.534208376610765
"cg04654917","VAE93","cg04654917",-0.534202583626989
"cg16904321","VAE93","cg16904321",-0.534141410691019
"cg14457305","VAE93","cg14457305",-0.534117738642735
"cg20629735","VAE93","cg20629735",-0.534089116564878
"cg26879581","VAE93","cg26879581",-0.533952174222315
"cg05497289","VAE93","cg05497289",-0.533881169481361
"cg02431964","VAE93","cg02431964",-0.533859763103303
"cg27390229","VAE93","cg27390229",-0.533823052595441
"cg13499600","VAE93","cg13499600",-0.533795758508561
"cg02973379","VAE93","cg02973379",-0.533778476572056
"cg02797871","VAE93","cg02797871",-0.533773298866671
"cg14108413","VAE93","cg14108413",-0.533710611160158
"cg24377495","VAE93","cg24377495",-0.533661588307967
"cg11325950","VAE93","cg11325950",-0.533653584949701
"cg22749423","VAE93","cg22749423",-0.533651450825821
"cg04895345","VAE93","cg04895345",0.533625932306868
"cg06050193","VAE93","cg06050193",-0.533589844958189
"cg09160589","VAE93","cg09160589",0.533517778664721
"cg04144768","VAE93","cg04144768",-0.533460992433446
"cg19825437","VAE93","cg19825437",-0.533390801753355
"cg27361520","VAE93","cg27361520",-0.533316691313556
"cg23816347","VAE93","cg23816347",-0.533169614980713
"cg03593259","VAE93","cg03593259",0.533078512018652
"cg00986191","VAE93","cg00986191",-0.53306899851928
"cg03436722","VAE93","cg03436722",-0.532997650589504
"cg14800603","VAE93","cg14800603",-0.532991021031413
"cg24917359","VAE93","cg24917359",-0.532892419713577
"cg07661904","VAE93","cg07661904",0.532789492484929
"cg10299988","VAE93","cg10299988",-0.532770385500549
"cg12069423","VAE93","cg12069423",-0.532693469192488
"cg01007894","VAE93","cg01007894",-0.532576368056484
"cg14248715","VAE93","cg14248715",-0.532559312414713
"cg07781995","VAE93","cg07781995",-0.532392125919499
"cg18009093","VAE93","cg18009093",-0.532240227417983
"cg27126743","VAE93","cg27126743",-0.532232617142978
"cg03632245","VAE93","cg03632245",-0.532183657749897
"cg02310421","VAE93","cg02310421",-0.532144164332591
"cg02927058","VAE93","cg02927058",-0.532094083104073
"cg06989443","VAE93","cg06989443",-0.531994135929585
"cg24540678","VAE93","cg24540678",0.531905203808275
"cg24448167","VAE93","cg24448167",-0.531879311826235
"cg19696870","VAE93","cg19696870",-0.53179700103696
"cg18094414","VAE93","cg18094414",-0.531643908186626
"cg06922393","VAE93","cg06922393",0.531577141690003
"cg27109006","VAE93","cg27109006",-0.531448320171044
"cg22846876","VAE93","cg22846876",-0.531437714757529
"cg07787666","VAE93","cg07787666",-0.531415173403261
"cg25114781","VAE93","cg25114781",-0.531401338762963
"cg00934735","VAE93","cg00934735",-0.531383024221304
"cg19990264","VAE93","cg19990264",-0.53136146607884
"cg24312283","VAE93","cg24312283",-0.53133804008129
"cg25737664","VAE93","cg25737664",-0.53128097190415
"cg06717850","VAE93","cg06717850",-0.531213578916619
"cg05442408","VAE93","cg05442408",-0.530774273816643
"cg25496680","VAE93","cg25496680",-0.530764264767189
"cg25952964","VAE93","cg25952964",-0.530727836851556
"cg12363671","VAE93","cg12363671",-0.530655479483273
"cg04554272","VAE93","cg04554272",0.530577882821448
"cg15221532","VAE93","cg15221532",-0.530538493575114
"cg13571460","VAE93","cg13571460",-0.530340710736973
"cg27420946","VAE93","cg27420946",-0.530188624035314
"cg14591439","VAE93","cg14591439",-0.530019738443002
"cg06888270","VAE93","cg06888270",-0.529958213623656
"cg04895202","VAE93","cg04895202",-0.529914946155107
"cg09814128","VAE93","cg09814128",-0.529847455165899
"cg11045529","VAE93","cg11045529",-0.529812831061216
"cg04106389","VAE93","cg04106389",0.529809137072044
"cg08183341","VAE93","cg08183341",-0.529774594839728
"cg22144225","VAE93","cg22144225",0.529749418680467
"cg23603027","VAE93","cg23603027",-0.529740170559213
"cg21419383","VAE93","cg21419383",-0.529738320218374
"cg02886578","VAE93","cg02886578",-0.529695335781165
"cg21308545","VAE93","cg21308545",-0.529613555942693
"cg21543102","VAE93","cg21543102",-0.529574854834779
"cg06174454","VAE93","cg06174454",-0.52957395983613
"cg14596602","VAE93","cg14596602",-0.529555005979552
"cg14709103","VAE93","cg14709103",-0.529527974138258
"cg10852861","VAE93","cg10852861",-0.529513985657712
"cg00234655","VAE93","cg00234655",-0.529504423730838
"cg20813798","VAE93","cg20813798",-0.529503025234012
"cg27573298","VAE93","cg27573298",0.529400345494822
"cg09437783","VAE93","cg09437783",-0.529336738475254
"cg18110578","VAE93","cg18110578",-0.529296430947401
"cg03779072","VAE93","cg03779072",-0.529205123244319
"cg02803819","VAE93","cg02803819",-0.529192892947043
"cg05857728","VAE93","cg05857728",-0.529169204854582
"cg25306932","VAE93","cg25306932",-0.529097551881225
"cg16301617","VAE93","cg16301617",0.529089658018037
"cg03917666","VAE93","cg03917666",0.529070591794334
"cg13471114","VAE93","cg13471114",0.529002839195581
"cg21402417","VAE93","cg21402417",-0.528995609058961
"cg14192081","VAE93","cg14192081",-0.528981547765991
"cg09947261","VAE93","cg09947261",-0.528914717023078
"cg08965655","VAE93","cg08965655",-0.528910510510015
"cg08288107","VAE93","cg08288107",-0.528892346267758
"cg15516226","VAE93","cg15516226",-0.528840512450993
"cg27084781","VAE93","cg27084781",0.528743762077073
"cg13571802","VAE93","cg13571802",-0.528700691794056
"cg24838240","VAE93","cg24838240",-0.528639718265888
"cg13878520","VAE93","cg13878520",-0.528450538729473
"cg04753469","VAE93","cg04753469",-0.528032806263494
"cg08819023","VAE93","cg08819023",-0.527917390120532
"cg04936260","VAE93","cg04936260",-0.527667658736125
"cg17116120","VAE93","cg17116120",-0.527666129914247
"cg17686973","VAE93","cg17686973",-0.527572407667824
"cg26105725","VAE93","cg26105725",-0.527480292728928
"cg17678038","VAE93","cg17678038",-0.527460803983607
"cg11174640","VAE93","cg11174640",-0.527115590217295
"cg15416972","VAE93","cg15416972",-0.527065323821004
"cg00459623","VAE93","cg00459623",-0.526983650321674
"cg00864075","VAE93","cg00864075",-0.526949694847825
"cg09716807","VAE93","cg09716807",-0.526762315747033
"cg03196766","VAE93","cg03196766",-0.526449075882508
"cg18087023","VAE93","cg18087023",-0.526439907282193
"cg07278425","VAE93","cg07278425",-0.526414045188536
"cg10549933","VAE93","cg10549933",-0.526391043068418
"cg03974193","VAE93","cg03974193",0.52636986594701
"cg19643053","VAE93","cg19643053",-0.526255064013396
"cg26365014","VAE93","cg26365014",-0.52623813646075
"cg16935734","VAE93","cg16935734",-0.52616636475816
"cg26206598","VAE93","cg26206598",-0.526160347710876
"cg04921533","VAE93","cg04921533",-0.526150831138849
"cg11941231","VAE93","cg11941231",-0.52613088796491
"cg21542366","VAE93","cg21542366",-0.526122612290116
"cg19902591","VAE93","cg19902591",-0.526104447475797
"cg05976283","VAE93","cg05976283",0.526077327942356
"cg14659678","VAE93","cg14659678",-0.526003016827546
"cg04624601","VAE93","cg04624601",-0.525917964721005
"cg10513118","VAE93","cg10513118",-0.525858037394987
"cg25162826","VAE93","cg25162826",-0.525850973177802
"cg19913559","VAE93","cg19913559",-0.525836288513144
"cg05025046","VAE93","cg05025046",-0.52581495022591
"cg03957108","VAE93","cg03957108",0.525813969029743
"cg01890676","VAE93","cg01890676",-0.52576086171544
"cg00716660","VAE93","cg00716660",-0.525729889847966
"cg05921170","VAE93","cg05921170",-0.525723011447507
"cg06288131","VAE93","cg06288131",0.525697251356043
"cg11004117","VAE93","cg11004117",-0.525630501558559
"cg26370016","VAE93","cg26370016",-0.525578761665058
"cg15417287","VAE93","cg15417287",-0.525574393299603
"cg02585142","VAE93","cg02585142",-0.525566294345704
"cg06894549","VAE93","cg06894549",-0.525561397878405
"cg19793807","VAE93","cg19793807",-0.52555032267897
"cg15292097","VAE93","cg15292097",-0.525455368517926
"cg07432579","VAE93","cg07432579",-0.525413816964927
"cg03072740","VAE93","cg03072740",-0.52535737492966
"cg15732451","VAE93","cg15732451",-0.525346262177755
"cg02071795","VAE93","cg02071795",-0.52534395188401
"cg04873098","VAE93","cg04873098",-0.525331196214758
"cg01549977","VAE93","cg01549977",0.525323644930121
"cg00674004","VAE93","cg00674004",-0.525288733644698
"cg12759166","VAE93","cg12759166",-0.52507862091748
"cg00671534","VAE93","cg00671534",-0.524982039225985
"cg22875391","VAE93","cg22875391",-0.524931272513725
"cg07967207","VAE93","cg07967207",-0.524909412707575
"cg20468999","VAE93","cg20468999",-0.524836915969854
"cg01093088","VAE93","cg01093088",-0.524822587205463
"cg15943274","VAE93","cg15943274",-0.524763289110439
"cg17574739","VAE93","cg17574739",-0.524639127127126
"cg08244156","VAE93","cg08244156",-0.524633402646548
"cg23446939","VAE93","cg23446939",0.524504466712649
"cg00446536","VAE93","cg00446536",-0.524488021721214
"cg01445399","VAE93","cg01445399",-0.524481096497306
"cg23663774","VAE93","cg23663774",-0.524464741360796
"cg22589504","VAE93","cg22589504",-0.524455755810554
"cg13900763","VAE93","cg13900763",0.524400943971046
"cg20317418","VAE93","cg20317418",-0.524339893962551
"cg12881854","VAE93","cg12881854",-0.524261739950273
"cg03122427","VAE93","cg03122427",-0.524228792549483
"cg05929755","VAE93","cg05929755",-0.524227199451644
"cg09037777","VAE93","cg09037777",-0.524135644753433
"cg13575217","VAE93","cg13575217",0.524119654503109
"cg10999670","VAE93","cg10999670",-0.524096793581443
"cg02570643","VAE93","cg02570643",-0.523937036442024
"cg07954414","VAE93","cg07954414",0.523889305876703
"cg13916928","VAE93","cg13916928",-0.523882370832432
"cg13984173","VAE93","cg13984173",-0.523875215100785
"cg26371172","VAE93","cg26371172",-0.523857270856098
"cg05685741","VAE93","cg05685741",-0.523845450459745
"cg12190044","VAE93","cg12190044",-0.523812024638137
"cg08697797","VAE93","cg08697797",-0.523788149375881
"cg05963354","VAE93","cg05963354",-0.523675543402432
"cg02499678","VAE93","cg02499678",-0.523575217601807
"cg27442613","VAE93","cg27442613",-0.52338253205219
"cg10894682","VAE93","cg10894682",-0.523378249128233
"cg24562814","VAE93","cg24562814",-0.523369508305708
"cg22897715","VAE93","cg22897715",0.523349863438861
"cg16089796","VAE93","cg16089796",-0.523338739316316
"cg02703145","VAE93","cg02703145",-0.523322323707449
"cg12845756","VAE93","cg12845756",0.523317911306742
"cg23956680","VAE93","cg23956680",-0.523223718144605
"cg19628497","VAE93","cg19628497",-0.523207515813748
"cg11805745","VAE93","cg11805745",-0.523160131164003
"cg01305830","VAE93","cg01305830",-0.523140373586394
"cg24857295","VAE93","cg24857295",-0.522963165665327
"cg03535101","VAE93","cg03535101",-0.522848524127254
"cg27607584","VAE93","cg27607584",-0.522846613702895
"cg22785386","VAE93","cg22785386",-0.52279976708921
"cg02569698","VAE93","cg02569698",-0.522764368270487
"cg10588617","VAE93","cg10588617",0.52263963321048
"cg14528386","VAE93","cg14528386",0.522631690257507
"cg05745622","VAE93","cg05745622",-0.522550441493873
"cg07133174","VAE93","cg07133174",-0.522476510118902
"cg25845367","VAE93","cg25845367",-0.522451279456538
"cg02709068","VAE93","cg02709068",0.522404261346793
"cg18450130","VAE93","cg18450130",-0.522343349568221
"cg24364223","VAE93","cg24364223",-0.522297355887055
"cg15648315","VAE93","cg15648315",-0.522247603414123
"cg19243330","VAE93","cg19243330",-0.522245251319466
"cg07849052","VAE93","cg07849052",-0.5221933008222
"cg00599601","VAE93","cg00599601",-0.52213608181583
"cg07148167","VAE93","cg07148167",-0.522133281082171
"cg22020813","VAE93","cg22020813",-0.522102012813541
"cg09337375","VAE93","cg09337375",-0.522088874759279
"cg03448169","VAE93","cg03448169",0.522015742524036
"cg25606172","VAE93","cg25606172",-0.521985413561332
"cg18498871","VAE93","cg18498871",-0.521968280231829
"cg06427176","VAE93","cg06427176",-0.521951623682373
"cg07905975","VAE93","cg07905975",-0.521943178927884
"cg22653878","VAE93","cg22653878",0.521931778425829
"cg25827710","VAE93","cg25827710",0.521879824065209
"cg24588278","VAE93","cg24588278",0.521858296364073
"cg10158280","VAE93","cg10158280",-0.521855562648941
"cg01960089","VAE93","cg01960089",-0.521841350919339
"cg04010248","VAE93","cg04010248",-0.521806402986767
"cg24457743","VAE93","cg24457743",-0.52176906284615
"cg13475822","VAE93","cg13475822",0.521720167780108
"cg06483795","VAE93","cg06483795",-0.521712960419544
"cg18999390","VAE93","cg18999390",-0.521679555462352
"cg26558591","VAE93","cg26558591",-0.521636899182282
"cg00912580","VAE93","cg00912580",0.521608123226357
"cg20951266","VAE93","cg20951266",-0.521589216461443
"cg06322983","VAE93","cg06322983",-0.521447052216722
"cg19747232","VAE93","cg19747232",-0.521398192513818
"cg18997137","VAE93","cg18997137",0.521397266552187
"cg22266001","VAE93","cg22266001",0.521359817052355
"cg07153966","VAE93","cg07153966",-0.521321768136147
"cg14144469","VAE93","cg14144469",-0.521224916672589
"cg03387103","VAE93","cg03387103",-0.52121447307834
"cg04927695","VAE93","cg04927695",-0.521204021607562
"cg02096758","VAE93","cg02096758",-0.52100874187849
"cg14222153","VAE93","cg14222153",-0.52100161231811
"cg21806580","VAE93","cg21806580",0.520974390910098
"cg23130254","VAE93","cg23130254",-0.520946520047494
"cg01643997","VAE93","cg01643997",-0.520845309916697
"cg14070821","VAE93","cg14070821",-0.520789472166625
"cg02236949","VAE93","cg02236949",-0.520770220605903
"cg04879561","VAE93","cg04879561",-0.520749000289223
"cg11513002","VAE93","cg11513002",-0.52070710587474
"cg09675484","VAE93","cg09675484",-0.52064829878302
"cg02165095","VAE93","cg02165095",0.520592752132514
"cg03228065","VAE93","cg03228065",-0.520591865320428
"cg09032732","VAE93","cg09032732",-0.520565479184561
"cg03517776","VAE93","cg03517776",0.520453093895167
"cg01496314","VAE93","cg01496314",-0.520391056377449
"cg12534216","VAE93","cg12534216",-0.520369157344062
"cg02381552","VAE93","cg02381552",-0.520352720096242
"cg00658449","VAE93","cg00658449",-0.520338597920116
"cg11344075","VAE93","cg11344075",-0.520282092071292
"cg15363455","VAE93","cg15363455",-0.520137737339182
"cg14980667","VAE93","cg14980667",-0.520085432296732
"cg19296671","VAE93","cg19296671",-0.520014303991833
"cg02358653","VAE93","cg02358653",0.51987547068517
"cg06879608","VAE93","cg06879608",-0.519841644909681
"cg27477504","VAE93","cg27477504",-0.519827088838714
"cg25221092","VAE93","cg25221092",0.519796757624671
"cg23738708","VAE93","cg23738708",-0.519779244859927
"cg27227042","VAE93","cg27227042",0.519768101070577
"cg12483310","VAE93","cg12483310",-0.519768098630849
"cg09256862","VAE93","cg09256862",-0.519764675251202
"cg11928198","VAE93","cg11928198",-0.51975599168711
"cg01682111","VAE93","cg01682111",0.519748637386397
"cg04212340","VAE93","cg04212340",-0.51973409375559
"cg16265859","VAE93","cg16265859",0.519676226580869
"cg05468458","VAE93","cg05468458",-0.519665716142929
"cg17301379","VAE93","cg17301379",-0.51964685530344
"cg03358506","VAE93","cg03358506",-0.519591230743898
"cg25268863","VAE93","cg25268863",0.519544260187579
"cg03158942","VAE93","cg03158942",-0.519523663819927
"cg01175550","VAE93","cg01175550",-0.519510759829703
"cg14008506","VAE93","cg14008506",-0.519491203463144
"cg13689006","VAE93","cg13689006",-0.51945478372194
"cg11100126","VAE93","cg11100126",-0.519439820237748
"cg08240383","VAE93","cg08240383",-0.519352486799746
"cg07918341","VAE93","cg07918341",-0.519336192037613
"cg11169641","VAE93","cg11169641",-0.519291675473484
"cg04869949","VAE93","cg04869949",-0.519240732554178
"cg23404476","VAE93","cg23404476",-0.519206255205982
"cg03687096","VAE93","cg03687096",-0.519198273850525
"cg01972879","VAE93","cg01972879",-0.51914642302465
"cg04561937","VAE93","cg04561937",-0.519132556896737
"cg26789038","VAE93","cg26789038",-0.519117348998795
"cg26690744","VAE93","cg26690744",-0.519113205097812
"cg02426611","VAE93","cg02426611",-0.519072536052602
"cg13689629","VAE93","cg13689629",-0.519063649570413
"cg11113066","VAE93","cg11113066",-0.519040273279155
"cg01042641","VAE93","cg01042641",0.51895131028728
"cg04815301","VAE93","cg04815301",-0.518868283030831
"cg08457620","VAE93","cg08457620",-0.518864964239348
"cg06999799","VAE93","cg06999799",-0.518770438575453
"cg26123912","VAE93","cg26123912",-0.518708565034058
"cg13956645","VAE93","cg13956645",-0.51865875316628
"cg10081086","VAE93","cg10081086",-0.518593039452815
"cg08819431","VAE93","cg08819431",-0.51850134865334
"cg00159764","VAE93","cg00159764",-0.518482719930003
"cg21611810","VAE93","cg21611810",-0.518394950926409
"cg05109569","VAE93","cg05109569",-0.518377474444943
"cg19758837","VAE93","cg19758837",-0.518152476925847
"cg23728867","VAE93","cg23728867",0.518053572138782
"cg10711871","VAE93","cg10711871",-0.518042115657555
"cg14694744","VAE93","cg14694744",-0.517968622747835
"cg08415998","VAE93","cg08415998",-0.517964699285263
"cg12160258","VAE93","cg12160258",-0.51793318968027
"cg27222157","VAE93","cg27222157",-0.517920305510374
"cg19057986","VAE93","cg19057986",-0.517894221404838
"cg19071879","VAE93","cg19071879",-0.517845867378749
"cg27211088","VAE93","cg27211088",-0.517821389781143
"cg02890194","VAE93","cg02890194",0.517806595178977
"cg17956563","VAE93","cg17956563",0.517782106727104
"cg05481257","VAE93","cg05481257",-0.517776419000439
"cg06425881","VAE93","cg06425881",-0.517641034114329
"cg19762800","VAE93","cg19762800",-0.517618087786121
"cg02106534","VAE93","cg02106534",0.517513218028966
"cg10090418","VAE93","cg10090418",-0.517458744336774
"cg17189639","VAE93","cg17189639",-0.517415590689589
"cg15090161","VAE93","cg15090161",-0.517405087984804
"cg22821220","VAE93","cg22821220",-0.517401206034911
"cg12230983","VAE93","cg12230983",0.517312213001129
"cg16716752","VAE93","cg16716752",-0.517297220512353
"cg18564167","VAE93","cg18564167",0.517283413666409
"cg08901867","VAE93","cg08901867",-0.517210081063881
"cg14411311","VAE93","cg14411311",-0.517193700972824
"cg17212277","VAE93","cg17212277",-0.517172768512758
"cg26436579","VAE93","cg26436579",-0.517164355484229
"cg26407917","VAE93","cg26407917",-0.517124126216235
"cg27077985","VAE93","cg27077985",-0.517095720591067
"cg23474501","VAE93","cg23474501",-0.517048630454982
"cg08525712","VAE93","cg08525712",-0.516979719355088
"cg06446548","VAE93","cg06446548",-0.516964771553341
"cg17867333","VAE93","cg17867333",-0.516935063785425
"cg15344640","VAE93","cg15344640",-0.516930270549389
"cg09549591","VAE93","cg09549591",0.516913040961181
"cg12253315","VAE93","cg12253315",-0.516894072325203
"cg17025560","VAE93","cg17025560",-0.516779637387874
"cg18516035","VAE93","cg18516035",-0.516671483844128
"cg23319104","VAE93","cg23319104",-0.516531613930232
"cg03871124","VAE93","cg03871124",-0.516453059010637
"cg26415633","VAE93","cg26415633",-0.516344975504873
"cg22863880","VAE93","cg22863880",-0.51632469941058
"cg00449021","VAE93","cg00449021",0.516318791255284
"cg16520191","VAE93","cg16520191",-0.51631328014538
"cg05583831","VAE93","cg05583831",-0.516308237399582
"cg26432128","VAE93","cg26432128",-0.516303147502086
"cg18431297","VAE93","cg18431297",-0.516284024480697
"cg22383888","VAE93","cg22383888",-0.516260895341174
"cg19909679","VAE93","cg19909679",-0.516217006609939
"cg10180415","VAE93","cg10180415",0.516191413564587
"cg15325704","VAE93","cg15325704",0.516182903627646
"cg08043210","VAE93","cg08043210",-0.516142037391081
"cg19402314","VAE93","cg19402314",-0.516059246560891
"cg07891080","VAE93","cg07891080",-0.516019975930232
"cg10159607","VAE93","cg10159607",-0.5159860317311
"cg02603876","VAE93","cg02603876",-0.515918295810203
"cg02827082","VAE93","cg02827082",-0.515904421893545
"cg01722584","VAE93","cg01722584",-0.515743589385414
"cg04005969","VAE93","cg04005969",-0.51570023177651
"cg21746001","VAE93","cg21746001",-0.515638741373672
"cg09283223","VAE93","cg09283223",-0.515569593575189
"cg27368333","VAE93","cg27368333",0.515466678452707
"cg12182124","VAE93","cg12182124",0.515395566009165
"cg12395299","VAE93","cg12395299",-0.515284449939801
"cg11724942","VAE93","cg11724942",-0.515264279165013
"cg14778967","VAE93","cg14778967",-0.515256239245437
"cg13735759","VAE93","cg13735759",-0.515256134862964
"cg06268478","VAE93","cg06268478",-0.515254706264496
"cg01104554","VAE93","cg01104554",-0.515252983701135
"cg04847649","VAE93","cg04847649",-0.515173330530609
"cg22937607","VAE93","cg22937607",-0.515020888262912
"cg10114625","VAE93","cg10114625",-0.51493331045004
"cg04164838","VAE93","cg04164838",0.514840413160295
"cg11732673","VAE93","cg11732673",-0.514779899481815
"cg00360414","VAE93","cg00360414",-0.514766855933521
"cg21243351","VAE93","cg21243351",-0.514700585365988
"cg26150582","VAE93","cg26150582",-0.514679380025324
"cg18042806","VAE93","cg18042806",0.514648864019139
"cg04099767","VAE93","cg04099767",-0.514624654437406
"cg08650132","VAE93","cg08650132",-0.514576195087007
"cg04588380","VAE93","cg04588380",-0.514524415357382
"cg21187669","VAE93","cg21187669",0.514504126165126
"cg13101330","VAE93","cg13101330",0.514476459600081
"cg13699355","VAE93","cg13699355",-0.514401165693788
"cg13013130","VAE93","cg13013130",-0.514392455147041
"cg25852472","VAE93","cg25852472",-0.514336947485741
"cg24972087","VAE93","cg24972087",-0.514297347977191
"cg19248602","VAE93","cg19248602",-0.514284137077808
"cg14220777","VAE93","cg14220777",-0.514250131884969
"cg24333469","VAE93","cg24333469",-0.514222050612311
"cg12563269","VAE93","cg12563269",-0.514186388072336
"cg26388177","VAE93","cg26388177",-0.514144981694996
"cg23774717","VAE93","cg23774717",-0.514123868973817
"cg17888390","VAE93","cg17888390",-0.514084372666107
"cg11220043","VAE93","cg11220043",-0.514079807929463
"cg15954031","VAE93","cg15954031",0.514062974387757
"cg00820513","VAE93","cg00820513",-0.514001526708693
"cg11264635","VAE93","cg11264635",-0.513988513275684
"cg20333727","VAE93","cg20333727",-0.513960157296724
"cg21304619","VAE93","cg21304619",-0.513947068344134
"cg15987431","VAE93","cg15987431",-0.513913012900904
"cg11239749","VAE93","cg11239749",-0.51391128534133
"cg00010946","VAE93","cg00010946",-0.513875463380938
"cg26279783","VAE93","cg26279783",-0.513829517435643
"cg16498391","VAE93","cg16498391",0.513815339866828
"cg22378564","VAE93","cg22378564",-0.513768892855526
"cg26695076","VAE93","cg26695076",-0.513734901429091
"cg06695800","VAE93","cg06695800",-0.513716049285814
"cg09537279","VAE93","cg09537279",-0.513671196240808
"cg25296938","VAE93","cg25296938",0.513667278128689
"cg09365002","VAE93","cg09365002",-0.513569117745345
"cg11586570","VAE93","cg11586570",-0.513545545241059
"cg19264170","VAE93","cg19264170",-0.513531387711211
"cg18466173","VAE93","cg18466173",-0.51350566904791
"cg13679303","VAE93","cg13679303",-0.513496980805693
"cg12747584","VAE93","cg12747584",-0.513409570833724
"cg21824017","VAE93","cg21824017",-0.513363692526619
"cg16003790","VAE93","cg16003790",-0.51335167741713
"cg01987333","VAE93","cg01987333",-0.513332905087639
"cg26427908","VAE93","cg26427908",-0.513329252971207
"cg01141838","VAE93","cg01141838",-0.513270089414537
"cg12417609","VAE93","cg12417609",0.513261677408592
"cg11563844","VAE93","cg11563844",0.513261188966284
"cg16463044","VAE93","cg16463044",-0.513236685311801
"cg02674804","VAE93","cg02674804",-0.513148286089071
"cg26148774","VAE93","cg26148774",-0.512908286034411
"cg26703758","VAE93","cg26703758",-0.512903045876947
"cg17063452","VAE93","cg17063452",-0.512825420238452
"cg18480127","VAE93","cg18480127",-0.512809216756036
"cg26775695","VAE93","cg26775695",-0.512685200517672
"cg11596863","VAE93","cg11596863",-0.512644286042076
"cg22333583","VAE93","cg22333583",-0.512632259322335
"cg00192275","VAE93","cg00192275",-0.512532793398457
"cg04184432","VAE93","cg04184432",-0.512527826248306
"cg16746221","VAE93","cg16746221",-0.512350858615741
"cg00165078","VAE93","cg00165078",-0.512262820899092
"cg15210427","VAE93","cg15210427",0.512153307983493
"cg13097102","VAE93","cg13097102",-0.512108197245008
"cg07543711","VAE93","cg07543711",-0.512059424395782
