"","nodeLabel","CpG","correlations"
"cg22590902","VAE35","cg22590902",-0.531561114633119
"cg22137471","VAE35","cg22137471",-0.531398419581517
"cg25076325","VAE35","cg25076325",-0.531335159966515
"cg06762332","VAE35","cg06762332",-0.531231526562063
"cg03128890","VAE35","cg03128890",-0.531191247999421
"cg18081258","VAE35","cg18081258",-0.531047614948898
"cg02571534","VAE35","cg02571534",-0.530912497685012
"cg16673522","VAE35","cg16673522",-0.530855783889785
"cg23257461","VAE35","cg23257461",-0.530721929193542
"cg13912849","VAE35","cg13912849",-0.530696106109447
"cg07514618","VAE35","cg07514618",-0.530591805552822
"cg08462055","VAE35","cg08462055",0.530449424014183
"cg06748470","VAE35","cg06748470",-0.530395453984994
"cg20892245","VAE35","cg20892245",-0.53039014273318
"cg09626521","VAE35","cg09626521",0.530377680070685
"cg21772178","VAE35","cg21772178",0.530370151320615
"cg27390220","VAE35","cg27390220",-0.530163950221369
"cg06136573","VAE35","cg06136573",0.530094794412061
"cg19344322","VAE35","cg19344322",-0.530009587948784
"cg10173075","VAE35","cg10173075",-0.529967190640642
"cg09770579","VAE35","cg09770579",-0.529931328596226
"cg15819128","VAE35","cg15819128",0.529788783497335
"cg01580568","VAE35","cg01580568",-0.529679807615382
"cg24315815","VAE35","cg24315815",-0.529660025414059
"cg00136405","VAE35","cg00136405",0.529615942368484
"cg21968796","VAE35","cg21968796",-0.529346469254799
"cg10378521","VAE35","cg10378521",-0.529282199673932
"cg16706260","VAE35","cg16706260",0.529180756833579
"cg13362794","VAE35","cg13362794",-0.529077200059502
"cg25651608","VAE35","cg25651608",-0.529022132913923
"cg03970176","VAE35","cg03970176",-0.528940023551606
"cg21139312","VAE35","cg21139312",-0.528880099537448
"cg09021225","VAE35","cg09021225",-0.52884565256271
"cg25011252","VAE35","cg25011252",-0.528709763672766
"cg16214693","VAE35","cg16214693",-0.528681366272205
"cg20784813","VAE35","cg20784813",-0.528632532346793
"cg04093381","VAE35","cg04093381",-0.528608182372641
"cg09334915","VAE35","cg09334915",0.528574948519023
"cg24453118","VAE35","cg24453118",-0.528498252594369
"cg03477080","VAE35","cg03477080",0.528245237752923
"cg04011474","VAE35","cg04011474",-0.528212649919064
"cg26442107","VAE35","cg26442107",-0.528147563785487
"cg25330016","VAE35","cg25330016",-0.528116095738971
"cg03602029","VAE35","cg03602029",0.528070858853086
"cg07964975","VAE35","cg07964975",0.528052523736698
"cg02324432","VAE35","cg02324432",-0.527904490220146
"cg03814093","VAE35","cg03814093",-0.527850206506092
"cg27181574","VAE35","cg27181574",0.527692146785673
"cg11861562","VAE35","cg11861562",-0.527505410924317
"cg07229001","VAE35","cg07229001",-0.527431514265138
"cg00955547","VAE35","cg00955547",0.52741441221087
"cg10045354","VAE35","cg10045354",-0.52727876079345
"cg21162344","VAE35","cg21162344",-0.527140612358213
"cg19225602","VAE35","cg19225602",-0.526892706415749
"cg00583861","VAE35","cg00583861",-0.526802976263875
"cg14541801","VAE35","cg14541801",0.526785699393412
"cg06709297","VAE35","cg06709297",-0.526751257424405
"cg13144594","VAE35","cg13144594",-0.526691282182025
"cg25941751","VAE35","cg25941751",-0.526680083793088
"cg06974428","VAE35","cg06974428",0.526588126493275
"cg08352439","VAE35","cg08352439",0.526532835627089
"cg19462635","VAE35","cg19462635",-0.526479177371374
"cg16414052","VAE35","cg16414052",-0.526397742395526
"cg15454074","VAE35","cg15454074",-0.526261994118712
"cg00538604","VAE35","cg00538604",-0.526213873021622
"cg07507493","VAE35","cg07507493",-0.526130068659066
"cg23670055","VAE35","cg23670055",0.526017257186009
"cg01912455","VAE35","cg01912455",-0.5259006272616
"cg05215575","VAE35","cg05215575",0.52589065127019
"cg09569850","VAE35","cg09569850",0.525755954639864
"cg24624629","VAE35","cg24624629",0.525648043353675
"cg23696432","VAE35","cg23696432",-0.525510225726946
"cg16353318","VAE35","cg16353318",-0.525457692605431
"cg18681464","VAE35","cg18681464",-0.525400546530982
"cg24962827","VAE35","cg24962827",-0.525249788722284
"cg00457087","VAE35","cg00457087",-0.525235238276835
"cg19565738","VAE35","cg19565738",-0.525157991292703
"cg08525429","VAE35","cg08525429",-0.525100160631656
"cg26242687","VAE35","cg26242687",-0.525083252664843
"cg26121810","VAE35","cg26121810",-0.524893917708098
"cg01820962","VAE35","cg01820962",-0.524865910952125
"cg15783941","VAE35","cg15783941",-0.524827946808245
"cg26544657","VAE35","cg26544657",0.524662483902116
"cg00271177","VAE35","cg00271177",-0.524532308926736
"cg05933997","VAE35","cg05933997",0.524227083100583
"cg25806655","VAE35","cg25806655",-0.524173531190592
"cg04068578","VAE35","cg04068578",0.523874498286651
"cg10703692","VAE35","cg10703692",-0.523803918228831
"cg25310233","VAE35","cg25310233",-0.523557209135115
"cg25228169","VAE35","cg25228169",-0.523535531484195
"cg03665785","VAE35","cg03665785",-0.523513725107101
"cg06160669","VAE35","cg06160669",0.523416525511916
"cg21315873","VAE35","cg21315873",0.523223699301957
"cg21282997","VAE35","cg21282997",0.523121314273591
"cg02285003","VAE35","cg02285003",-0.523106935932743
"cg04280772","VAE35","cg04280772",0.523042050293822
"cg11969493","VAE35","cg11969493",0.522892556375551
"cg03927470","VAE35","cg03927470",0.522823139728349
"cg16565031","VAE35","cg16565031",-0.522758091752962
"cg04350571","VAE35","cg04350571",-0.522680542038804
"cg08276755","VAE35","cg08276755",-0.522643354023413
"cg12313969","VAE35","cg12313969",-0.522503114807016
"cg21045770","VAE35","cg21045770",-0.522443294286386
"cg21199093","VAE35","cg21199093",-0.522428457757598
"cg12120406","VAE35","cg12120406",-0.522371995710244
"cg13043815","VAE35","cg13043815",0.522222746255169
"cg02888886","VAE35","cg02888886",-0.522114928015246
"cg16588163","VAE35","cg16588163",-0.522087154742167
"cg11659361","VAE35","cg11659361",-0.521913628570878
"cg00214970","VAE35","cg00214970",0.521858762181015
"cg18972998","VAE35","cg18972998",-0.521723731297235
"cg21394729","VAE35","cg21394729",-0.521675523686839
"cg18546437","VAE35","cg18546437",-0.521625786487246
"cg00618626","VAE35","cg00618626",-0.521574436429015
"cg14014593","VAE35","cg14014593",-0.521483992702498
"cg27142530","VAE35","cg27142530",0.521450146723619
"cg08243401","VAE35","cg08243401",0.521441941454204
"cg10628201","VAE35","cg10628201",-0.521400181473353
"cg25827524","VAE35","cg25827524",-0.521372741653618
"cg13335886","VAE35","cg13335886",-0.521236889264821
"cg06984848","VAE35","cg06984848",-0.520855713475541
"cg13344757","VAE35","cg13344757",-0.520604291032164
"cg02137183","VAE35","cg02137183",-0.520565373678608
"cg11954332","VAE35","cg11954332",0.520495876487792
"cg22740835","VAE35","cg22740835",-0.520364789960034
"cg17041511","VAE35","cg17041511",0.520291930216201
"cg10530055","VAE35","cg10530055",-0.520123213093609
"cg04848137","VAE35","cg04848137",-0.519959189863677
"cg04230029","VAE35","cg04230029",0.51987577248494
"cg01190276","VAE35","cg01190276",-0.519851907163909
"cg21645554","VAE35","cg21645554",-0.519843427930653
"cg14753631","VAE35","cg14753631",-0.519838520125304
"cg00615941","VAE35","cg00615941",-0.519749665258443
"cg12816936","VAE35","cg12816936",-0.519613344724619
"cg01099825","VAE35","cg01099825",-0.519545320647382
"cg15624624","VAE35","cg15624624",-0.519508651400859
"cg11698445","VAE35","cg11698445",-0.519493901645385
"cg14954688","VAE35","cg14954688",0.519321316525441
"cg26926765","VAE35","cg26926765",0.519320489240345
"cg23950788","VAE35","cg23950788",0.519309317202036
"cg05779675","VAE35","cg05779675",-0.519004425473523
"cg05231308","VAE35","cg05231308",-0.518968589833208
"cg07204874","VAE35","cg07204874",0.518866622505354
"cg18084609","VAE35","cg18084609",-0.518827963890146
"cg13995854","VAE35","cg13995854",0.518647929979197
"cg11653966","VAE35","cg11653966",0.518641442918233
"cg10617224","VAE35","cg10617224",-0.51862942681697
"cg07873155","VAE35","cg07873155",-0.518618616956556
"cg12201660","VAE35","cg12201660",-0.518610134813381
"cg07467765","VAE35","cg07467765",-0.518604884940295
"cg00987534","VAE35","cg00987534",0.518365580744351
"cg06787912","VAE35","cg06787912",-0.51833371518438
"cg20672549","VAE35","cg20672549",0.517930566775466
"cg20587808","VAE35","cg20587808",-0.517910330253871
"cg06947286","VAE35","cg06947286",-0.517807974626934
"cg15913725","VAE35","cg15913725",-0.517772484296743
"cg12265829","VAE35","cg12265829",-0.517722879790839
"cg11435943","VAE35","cg11435943",0.517696489624705
"cg10194884","VAE35","cg10194884",-0.517679610033935
"cg16899444","VAE35","cg16899444",0.517596735622099
"cg13713989","VAE35","cg13713989",-0.517585212017307
"cg14947478","VAE35","cg14947478",-0.51751310674636
"cg16001165","VAE35","cg16001165",-0.517465488774078
"cg14276286","VAE35","cg14276286",-0.517330867047091
"cg15646741","VAE35","cg15646741",0.51727563281266
"cg14588406","VAE35","cg14588406",-0.517275343627088
"cg21949305","VAE35","cg21949305",-0.517248762743471
"cg19627213","VAE35","cg19627213",0.51718855874406
"cg04369957","VAE35","cg04369957",-0.517181543169856
"cg14412187","VAE35","cg14412187",0.517157100529104
"cg14519323","VAE35","cg14519323",-0.517090340807855
"cg07467854","VAE35","cg07467854",-0.517077548207242
"cg05347965","VAE35","cg05347965",-0.517045775350905
"cg21730858","VAE35","cg21730858",-0.516967423489899
"cg21137417","VAE35","cg21137417",0.516933188347115
"cg02352369","VAE35","cg02352369",0.516905091159176
"cg13823492","VAE35","cg13823492",0.516785188060704
"cg25107522","VAE35","cg25107522",-0.516678389493613
"cg05057352","VAE35","cg05057352",-0.516625800605143
"cg25936902","VAE35","cg25936902",-0.516613705816933
"cg26133399","VAE35","cg26133399",0.516578432688479
"cg12198841","VAE35","cg12198841",-0.516507752043507
"cg03329576","VAE35","cg03329576",0.516461624251384
"cg00772192","VAE35","cg00772192",0.516461409133734
"cg25214310","VAE35","cg25214310",-0.516436577776335
"cg12340503","VAE35","cg12340503",0.516421438723864
"cg03699566","VAE35","cg03699566",-0.516373916124148
"cg25588348","VAE35","cg25588348",-0.516113904631442
"cg21263566","VAE35","cg21263566",0.515782394944884
"cg06748956","VAE35","cg06748956",-0.51575687525708
"cg24011334","VAE35","cg24011334",-0.515748916297375
"cg00658405","VAE35","cg00658405",-0.515744633478904
"cg02650080","VAE35","cg02650080",-0.515740534394441
"cg05299479","VAE35","cg05299479",-0.515636304453426
"cg04084026","VAE35","cg04084026",-0.515285023979838
"cg04066177","VAE35","cg04066177",0.515227117334669
"cg04242728","VAE35","cg04242728",-0.515096135048896
"cg22569359","VAE35","cg22569359",-0.515083591155259
"cg13712023","VAE35","cg13712023",-0.515050943230892
"cg03547924","VAE35","cg03547924",-0.515047942461126
"cg20344040","VAE35","cg20344040",0.515020388867933
"cg00085486","VAE35","cg00085486",0.514985100716737
"cg07088882","VAE35","cg07088882",0.51490272248051
"cg02245794","VAE35","cg02245794",-0.514774537160115
"cg13001289","VAE35","cg13001289",-0.514757213314321
"cg26107754","VAE35","cg26107754",-0.514734925065346
"cg17550566","VAE35","cg17550566",-0.514724250744598
"cg20693607","VAE35","cg20693607",-0.514710722868864
"cg23213449","VAE35","cg23213449",-0.514689075263163
"cg20035127","VAE35","cg20035127",0.514595647930576
"cg18452973","VAE35","cg18452973",-0.514502970764739
"cg10323188","VAE35","cg10323188",0.514465596471573
"cg14577406","VAE35","cg14577406",-0.514439296968103
"cg24892362","VAE35","cg24892362",-0.514388681981712
"cg25879062","VAE35","cg25879062",-0.514321502145153
"cg22973468","VAE35","cg22973468",0.514288428479693
"cg25124300","VAE35","cg25124300",-0.514210325841347
"cg09243811","VAE35","cg09243811",0.51415974090021
"cg26137103","VAE35","cg26137103",0.514046707648626
"cg13851767","VAE35","cg13851767",-0.514037190063903
"cg20057633","VAE35","cg20057633",0.514006551415912
"cg13288195","VAE35","cg13288195",-0.513943820680757
"cg14006096","VAE35","cg14006096",-0.513881708027417
"cg11324420","VAE35","cg11324420",-0.513813018224232
"cg27342781","VAE35","cg27342781",-0.513810367172824
"cg23631538","VAE35","cg23631538",0.51379792468192
"cg09526712","VAE35","cg09526712",-0.513784315010057
"cg12058064","VAE35","cg12058064",-0.513740940101634
"cg03109316","VAE35","cg03109316",0.513456385582964
"cg09315586","VAE35","cg09315586",0.512997229700152
"cg10313368","VAE35","cg10313368",-0.512989380153668
"cg25232043","VAE35","cg25232043",0.512945003760772
"cg10664971","VAE35","cg10664971",-0.512940591417263
"cg14321742","VAE35","cg14321742",0.512739847855659
"cg15408889","VAE35","cg15408889",0.512698945222227
"cg05691054","VAE35","cg05691054",-0.512693468234963
"cg20424531","VAE35","cg20424531",0.512686247346642
"cg20427865","VAE35","cg20427865",-0.512622889416703
"cg06193520","VAE35","cg06193520",-0.512428698600938
"cg04522792","VAE35","cg04522792",0.512275822016819
"cg11478584","VAE35","cg11478584",-0.512184375174995
"cg06732687","VAE35","cg06732687",0.512084571526069
"cg11549143","VAE35","cg11549143",-0.512053531022803
"cg11081307","VAE35","cg11081307",0.511984801451343
"cg11631592","VAE35","cg11631592",-0.511955159104829
"cg02214783","VAE35","cg02214783",-0.511790470936327
"cg21880888","VAE35","cg21880888",-0.511749958663011
"cg17918158","VAE35","cg17918158",0.511699123662443
"cg04764812","VAE35","cg04764812",0.511686404305829
"cg19645221","VAE35","cg19645221",0.511672104240066
"cg10806711","VAE35","cg10806711",-0.51153725966388
"cg12765716","VAE35","cg12765716",-0.5115120854965
"cg24123106","VAE35","cg24123106",-0.51142337945106
"cg18440774","VAE35","cg18440774",0.51140740407514
"cg12615903","VAE35","cg12615903",-0.511291204054443
"cg23684198","VAE35","cg23684198",0.511273039132455
"cg05383531","VAE35","cg05383531",-0.511235487832509
"cg06873564","VAE35","cg06873564",-0.511231042188523
"cg24642523","VAE35","cg24642523",0.511206532772393
"cg20521198","VAE35","cg20521198",0.51106894511027
"cg23167035","VAE35","cg23167035",-0.510907065969693
"cg02557652","VAE35","cg02557652",-0.510903758535491
"cg20168849","VAE35","cg20168849",-0.510634655159222
"cg00428457","VAE35","cg00428457",0.510535254191291
"cg06169131","VAE35","cg06169131",-0.510481570833313
"cg23671279","VAE35","cg23671279",-0.510388619419937
"cg15536663","VAE35","cg15536663",0.510352117099848
"cg12148515","VAE35","cg12148515",-0.510333526172029
"cg07613268","VAE35","cg07613268",-0.510268670984539
"cg22304285","VAE35","cg22304285",-0.510242488132605
"cg12164922","VAE35","cg12164922",0.510110243181156
"cg23922724","VAE35","cg23922724",-0.510107000404606
"cg19193197","VAE35","cg19193197",-0.51009702432473
"cg01593385","VAE35","cg01593385",0.509967992280299
"cg10277811","VAE35","cg10277811",0.509944466846245
"cg00017842","VAE35","cg00017842",0.509885475689425
"cg03687070","VAE35","cg03687070",-0.509867753800907
"cg25209842","VAE35","cg25209842",-0.50986482767654
"cg25893560","VAE35","cg25893560",0.509840882076663
"cg26541780","VAE35","cg26541780",-0.509820838136442
"cg03917138","VAE35","cg03917138",-0.509766332996528
"cg23012591","VAE35","cg23012591",0.509660014223564
"cg22747380","VAE35","cg22747380",0.509611084705417
"cg02319972","VAE35","cg02319972",0.509608688596393
"cg03170343","VAE35","cg03170343",-0.509553683247229
"cg12732548","VAE35","cg12732548",-0.509529506909804
"cg27527922","VAE35","cg27527922",-0.509454263501014
"cg11469908","VAE35","cg11469908",0.509417150100738
"cg11832395","VAE35","cg11832395",0.50928136057429
"cg21633105","VAE35","cg21633105",0.509269541522411
"cg17907003","VAE35","cg17907003",-0.509220609891198
"cg23551120","VAE35","cg23551120",-0.509109805928349
"cg19975849","VAE35","cg19975849",0.509036082385806
"cg02994291","VAE35","cg02994291",-0.50901360616952
"cg27644327","VAE35","cg27644327",0.509012685464688
"cg27456203","VAE35","cg27456203",-0.508975215008092
"cg01659038","VAE35","cg01659038",0.508902310467475
"cg09844094","VAE35","cg09844094",-0.508886191309976
"cg18236571","VAE35","cg18236571",-0.508836420404542
"cg16745793","VAE35","cg16745793",-0.508764929103634
"cg01166892","VAE35","cg01166892",-0.508758560545513
"cg22166106","VAE35","cg22166106",-0.508733415386598
"cg25529875","VAE35","cg25529875",-0.508577261837833
"cg24452765","VAE35","cg24452765",0.508552275743932
"cg14035368","VAE35","cg14035368",-0.508443248207816
"cg24778016","VAE35","cg24778016",0.508343381538445
"cg16989132","VAE35","cg16989132",0.508329391716948
"cg26136772","VAE35","cg26136772",-0.50824318184052
"cg15089567","VAE35","cg15089567",-0.508202950020219
"cg07200490","VAE35","cg07200490",0.508195336825429
"cg18816996","VAE35","cg18816996",-0.508144031276693
"cg24994360","VAE35","cg24994360",-0.508142743086419
"cg15102070","VAE35","cg15102070",-0.508043531099189
"cg19159011","VAE35","cg19159011",0.507980105188609
"cg27412975","VAE35","cg27412975",0.507927782775901
"cg05157360","VAE35","cg05157360",-0.507824405047504
"cg03055021","VAE35","cg03055021",-0.50780162886694
"cg10633526","VAE35","cg10633526",-0.507768852431588
"cg00546307","VAE35","cg00546307",-0.50754487257269
"cg19769036","VAE35","cg19769036",-0.507409421055351
"cg01491071","VAE35","cg01491071",-0.507403539696838
"cg02622809","VAE35","cg02622809",-0.507375981425712
"cg16782117","VAE35","cg16782117",0.507342115930241
"cg03143060","VAE35","cg03143060",-0.507241683808692
"cg02961101","VAE35","cg02961101",0.507227500796705
"cg22639293","VAE35","cg22639293",0.507159993884113
"cg03977657","VAE35","cg03977657",-0.507099170822138
"cg07638689","VAE35","cg07638689",-0.507098895841672
"cg05413282","VAE35","cg05413282",-0.507032214486997
"cg05153781","VAE35","cg05153781",-0.506864217619342
"cg13420985","VAE35","cg13420985",0.506820301221914
"cg08481075","VAE35","cg08481075",-0.506811610632131
"cg13920090","VAE35","cg13920090",-0.506801429863648
"cg04118102","VAE35","cg04118102",-0.506781225918855
"cg26818573","VAE35","cg26818573",-0.506756862301567
"cg23172664","VAE35","cg23172664",-0.506751743182701
"cg09056876","VAE35","cg09056876",-0.506448226998723
"cg00085438","VAE35","cg00085438",0.50643689373281
"cg07857040","VAE35","cg07857040",-0.506406312236074
"cg07428907","VAE35","cg07428907",-0.50632488126942
"cg09705798","VAE35","cg09705798",0.506323146155989
"cg06528737","VAE35","cg06528737",-0.506312157746522
"cg08137852","VAE35","cg08137852",-0.506293347858139
"cg02905426","VAE35","cg02905426",-0.506194503644388
"cg15212295","VAE35","cg15212295",-0.506099196342344
"cg08473660","VAE35","cg08473660",-0.50606732666321
"cg22138219","VAE35","cg22138219",-0.506052702898649
"cg23998478","VAE35","cg23998478",-0.506030814159538
"cg08745334","VAE35","cg08745334",-0.506008486779959
"cg14378925","VAE35","cg14378925",-0.506004792029441
"cg03533829","VAE35","cg03533829",-0.505997347332331
"cg17854066","VAE35","cg17854066",0.505967895641443
"cg07703790","VAE35","cg07703790",-0.505928147743636
"cg06484303","VAE35","cg06484303",0.505892766667567
"cg16274205","VAE35","cg16274205",0.505728536367654
"cg00724015","VAE35","cg00724015",0.505627494177549
"cg27570256","VAE35","cg27570256",-0.505592678424072
"cg24879335","VAE35","cg24879335",-0.505557792128266
"cg12361088","VAE35","cg12361088",-0.505502043383105
"cg26647771","VAE35","cg26647771",0.505479550530619
"cg08091666","VAE35","cg08091666",-0.505400260041686
"cg13325066","VAE35","cg13325066",-0.505341210913219
"cg12182580","VAE35","cg12182580",-0.505336727396669
"cg15556591","VAE35","cg15556591",-0.505191261497336
"cg09918318","VAE35","cg09918318",-0.505180973579108
"cg14582917","VAE35","cg14582917",-0.505129301735204
"cg08882099","VAE35","cg08882099",-0.505092621847992
"cg07455685","VAE35","cg07455685",-0.505047605747536
"cg08858272","VAE35","cg08858272",0.504993528045509
"cg18489009","VAE35","cg18489009",-0.504986259371032
"cg08864344","VAE35","cg08864344",-0.504977859445408
"cg15356553","VAE35","cg15356553",-0.504920896584962
"cg15440026","VAE35","cg15440026",0.504841325484816
"cg11453400","VAE35","cg11453400",-0.504763260403038
"cg26470309","VAE35","cg26470309",-0.504625117583601
"cg27172557","VAE35","cg27172557",-0.504599683585584
"cg07810039","VAE35","cg07810039",-0.504570107788414
"cg08961893","VAE35","cg08961893",-0.504502765106627
"cg04508114","VAE35","cg04508114",-0.504453843108108
"cg16536855","VAE35","cg16536855",-0.504403956719132
"cg12283724","VAE35","cg12283724",0.504377476396327
"cg13391455","VAE35","cg13391455",0.504356283225097
"cg12230250","VAE35","cg12230250",-0.504355265454247
"cg19881895","VAE35","cg19881895",-0.504296525393328
"cg00593298","VAE35","cg00593298",0.504181591792648
"cg11507052","VAE35","cg11507052",0.504153991470989
"cg12926596","VAE35","cg12926596",-0.504104901281251
"cg11892240","VAE35","cg11892240",0.5040430043019
"cg19033073","VAE35","cg19033073",-0.503996494248367
"cg18111924","VAE35","cg18111924",-0.503852287434423
"cg01023703","VAE35","cg01023703",-0.50369792329021
"cg22621734","VAE35","cg22621734",-0.50363953409429
"cg11746924","VAE35","cg11746924",-0.503611791869573
"cg00258316","VAE35","cg00258316",-0.503533133393898
"cg21588838","VAE35","cg21588838",0.503514952259408
"cg07622833","VAE35","cg07622833",0.50349415424385
"cg11931953","VAE35","cg11931953",-0.503465953121131
"cg09623845","VAE35","cg09623845",-0.503445562500595
"cg27641076","VAE35","cg27641076",-0.503335009353765
"cg09641248","VAE35","cg09641248",0.503298929825479
"cg25995980","VAE35","cg25995980",-0.503295823897324
"cg19854048","VAE35","cg19854048",-0.503276013865048
"cg09232514","VAE35","cg09232514",0.503265493213188
"cg23363263","VAE35","cg23363263",-0.50311014118681
"cg04523603","VAE35","cg04523603",-0.503058238915934
"cg01854776","VAE35","cg01854776",-0.503050264034582
"cg26566898","VAE35","cg26566898",-0.502978586258032
"cg09214412","VAE35","cg09214412",-0.502883156086265
"cg11147278","VAE35","cg11147278",-0.502873620473707
"cg07621825","VAE35","cg07621825",0.502831237373879
"cg14780446","VAE35","cg14780446",0.502665361536998
"cg06411879","VAE35","cg06411879",0.502610486526463
"cg08714590","VAE35","cg08714590",-0.50250634677093
"cg07488141","VAE35","cg07488141",-0.502489270314751
"cg17884698","VAE35","cg17884698",-0.502481646920951
"cg04673465","VAE35","cg04673465",0.502450027457083
"cg22446206","VAE35","cg22446206",0.502445072861197
"cg21893358","VAE35","cg21893358",-0.50240081333067
"cg24741066","VAE35","cg24741066",-0.502376396738038
"cg07029024","VAE35","cg07029024",-0.502366267731693
"cg03921357","VAE35","cg03921357",-0.502321695596985
"cg18917486","VAE35","cg18917486",-0.502295290642192
"cg13850927","VAE35","cg13850927",-0.502163726229618
"cg15208832","VAE35","cg15208832",-0.502098775225758
"cg04098052","VAE35","cg04098052",0.501927157409201
"cg12198176","VAE35","cg12198176",-0.501915209947675
"cg13495118","VAE35","cg13495118",-0.501886464348831
"cg15925365","VAE35","cg15925365",-0.501881103408357
"cg01205087","VAE35","cg01205087",-0.501751600042036
"cg12439157","VAE35","cg12439157",0.501737992488631
"cg23767318","VAE35","cg23767318",0.501706674066763
"cg17638468","VAE35","cg17638468",0.501699748635665
"cg10620434","VAE35","cg10620434",-0.501660007084398
"cg09791746","VAE35","cg09791746",-0.501653058310607
"cg07438421","VAE35","cg07438421",-0.501646704287704
"cg27111150","VAE35","cg27111150",-0.501635459042545
"cg13852822","VAE35","cg13852822",-0.501613523320387
"cg02266086","VAE35","cg02266086",-0.501581400594461
"cg11505113","VAE35","cg11505113",-0.501565453860614
"cg18358845","VAE35","cg18358845",0.501499942635247
"cg02710481","VAE35","cg02710481",-0.501332168724597
"cg19097322","VAE35","cg19097322",-0.501287287385729
"cg00675260","VAE35","cg00675260",0.501284433086579
"cg13048008","VAE35","cg13048008",-0.501129001475183
"cg02479022","VAE35","cg02479022",-0.501104140145923
"cg07905696","VAE35","cg07905696",-0.501059540603083
"cg10110604","VAE35","cg10110604",0.500955942971134
"cg26459819","VAE35","cg26459819",-0.500939138810043
"cg08321111","VAE35","cg08321111",0.500889353016209
"cg23834013","VAE35","cg23834013",0.500878495412465
"cg25959149","VAE35","cg25959149",-0.500847809067173
"cg14621217","VAE35","cg14621217",-0.50082364404523
"cg19321887","VAE35","cg19321887",-0.500760439834097
"cg20033981","VAE35","cg20033981",0.500723217782998
"cg04388863","VAE35","cg04388863",0.500659626475344
"cg07314829","VAE35","cg07314829",-0.50062255491439
"cg17110920","VAE35","cg17110920",-0.5005855061673
"cg06590074","VAE35","cg06590074",-0.50057389662518
"cg04453552","VAE35","cg04453552",-0.500321779099084
"cg01634146","VAE35","cg01634146",-0.500316718770968
"cg06351682","VAE35","cg06351682",0.500240222349588
"cg19146711","VAE35","cg19146711",-0.500217762608004
"cg23442981","VAE35","cg23442981",0.500146599459458
"cg01506917","VAE35","cg01506917",0.500139443055457
"cg15020894","VAE35","cg15020894",0.500113519634508
