"","nodeLabel","CpG","correlations"
"cg12190306","VAE63","cg12190306",0.584289171674303
"cg09032732","VAE63","cg09032732",0.584272130710912
"cg03113800","VAE63","cg03113800",0.584271747019452
"cg03366312","VAE63","cg03366312",0.584262321321475
"cg14284907","VAE63","cg14284907",0.584261012331157
"cg13266119","VAE63","cg13266119",0.584258573169123
"cg03447699","VAE63","cg03447699",0.584253974898086
"cg13277044","VAE63","cg13277044",0.584230532380063
"cg22821554","VAE63","cg22821554",0.584226355921021
"cg18480127","VAE63","cg18480127",0.584186180897696
"cg10582808","VAE63","cg10582808",0.584133415849773
"cg10634182","VAE63","cg10634182",0.584114855298578
"cg05168945","VAE63","cg05168945",0.584107026525061
"cg25928493","VAE63","cg25928493",0.584100363575942
"cg11897433","VAE63","cg11897433",0.584070230371794
"cg07833435","VAE63","cg07833435",0.584068418021582
"cg24686734","VAE63","cg24686734",0.584025975570561
"cg15106579","VAE63","cg15106579",0.584019087346105
"cg17638160","VAE63","cg17638160",0.584014042599923
"cg23845377","VAE63","cg23845377",0.58399180502627
"cg16337185","VAE63","cg16337185",0.583990084549927
"cg23541676","VAE63","cg23541676",0.583984494503463
"cg11630920","VAE63","cg11630920",0.583973487281212
"cg10298859","VAE63","cg10298859",0.583966734643364
"cg02145866","VAE63","cg02145866",0.583955243193825
"cg22971157","VAE63","cg22971157",0.583941534363421
"cg14940233","VAE63","cg14940233",0.583940682958311
"cg22946460","VAE63","cg22946460",0.583937961879594
"cg01365152","VAE63","cg01365152",0.583917016615876
"cg16465280","VAE63","cg16465280",0.583905805762161
"cg24748746","VAE63","cg24748746",0.583856747665401
"cg08895307","VAE63","cg08895307",0.583856024878616
"cg26716753","VAE63","cg26716753",0.583812592957244
"cg00281132","VAE63","cg00281132",0.583810968429041
"cg09303881","VAE63","cg09303881",0.583809077519356
"cg13469286","VAE63","cg13469286",0.58379357652343
"cg08349826","VAE63","cg08349826",0.583752128072072
"cg12505872","VAE63","cg12505872",0.583735796700873
"cg15186616","VAE63","cg15186616",0.583731534430779
"cg24229691","VAE63","cg24229691",0.583729570828533
"cg13764116","VAE63","cg13764116",0.583728903397227
"cg20550262","VAE63","cg20550262",0.583717367370852
"cg08063111","VAE63","cg08063111",0.583693216254594
"cg05042034","VAE63","cg05042034",0.583693162440999
"cg02701024","VAE63","cg02701024",0.583690739555453
"cg17936783","VAE63","cg17936783",0.583674857583017
"cg00755287","VAE63","cg00755287",0.583651390373643
"cg12079740","VAE63","cg12079740",0.583647508493769
"cg00246768","VAE63","cg00246768",0.583645444427684
"cg07944396","VAE63","cg07944396",0.583643149759551
"cg15873474","VAE63","cg15873474",0.583638493861942
"cg23811633","VAE63","cg23811633",0.583626516254081
"cg21643748","VAE63","cg21643748",0.583607789336741
"cg13245264","VAE63","cg13245264",0.583597230136864
"cg25568703","VAE63","cg25568703",0.583577174552752
"cg08210975","VAE63","cg08210975",0.583568816613101
"cg02815025","VAE63","cg02815025",0.583560124423448
"cg06832745","VAE63","cg06832745",0.583558291136159
"cg11872504","VAE63","cg11872504",0.583556163094308
"cg17341343","VAE63","cg17341343",0.583555829109245
"cg25010832","VAE63","cg25010832",0.583548203625973
"cg22807187","VAE63","cg22807187",0.583524957063529
"cg24888352","VAE63","cg24888352",0.583513224072809
"cg18036998","VAE63","cg18036998",0.583498549316295
"cg04522676","VAE63","cg04522676",0.583496609603256
"cg07989851","VAE63","cg07989851",0.583478278105584
"cg26183127","VAE63","cg26183127",0.583460586339531
"cg11804692","VAE63","cg11804692",0.583452783519439
"cg02976366","VAE63","cg02976366",0.583446349997419
"cg23366979","VAE63","cg23366979",0.583431927157797
"cg02070857","VAE63","cg02070857",0.583419995553522
"cg17244238","VAE63","cg17244238",0.583406376247872
"cg23233975","VAE63","cg23233975",0.583403622394513
"cg16132709","VAE63","cg16132709",0.583388290828441
"cg26882224","VAE63","cg26882224",0.583335518203637
"cg19279346","VAE63","cg19279346",0.583317796612636
"cg25956483","VAE63","cg25956483",0.583294102974354
"cg13666232","VAE63","cg13666232",0.583291229676164
"cg17574958","VAE63","cg17574958",0.583276437501377
"cg08072356","VAE63","cg08072356",0.583261418256424
"cg08746033","VAE63","cg08746033",0.58320220510655
"cg18591235","VAE63","cg18591235",0.583182227160887
"cg04184278","VAE63","cg04184278",0.583149962468271
"cg09230756","VAE63","cg09230756",0.58314799311427
"cg22677498","VAE63","cg22677498",0.583133137771599
"cg16424196","VAE63","cg16424196",0.58312019462555
"cg04521981","VAE63","cg04521981",0.583106283831044
"cg21481322","VAE63","cg21481322",0.583099107665296
"cg00930515","VAE63","cg00930515",0.583088661543052
"cg11194118","VAE63","cg11194118",0.58308063091701
"cg25562958","VAE63","cg25562958",0.583069179122723
"cg06411129","VAE63","cg06411129",0.583023721919229
"cg01997456","VAE63","cg01997456",0.583014311718855
"cg20559158","VAE63","cg20559158",0.583013947392875
"cg04009784","VAE63","cg04009784",0.583004359063119
"cg21503148","VAE63","cg21503148",0.582984156795664
"cg15150979","VAE63","cg15150979",0.582975250687585
"cg11849677","VAE63","cg11849677",0.582965351477118
"cg24892433","VAE63","cg24892433",0.582946848019791
"cg14070821","VAE63","cg14070821",0.582940551890307
"cg25225379","VAE63","cg25225379",0.58291273486418
"cg11374227","VAE63","cg11374227",0.582853946046116
"cg04391666","VAE63","cg04391666",0.582853362863927
"cg26945941","VAE63","cg26945941",0.582847454223455
"cg13050104","VAE63","cg13050104",0.582820298148028
"cg09355292","VAE63","cg09355292",0.582813696468703
"cg19794082","VAE63","cg19794082",0.582803008737216
"cg04907885","VAE63","cg04907885",0.582790137083862
"cg15440026","VAE63","cg15440026",0.582775559997235
"cg13671841","VAE63","cg13671841",0.582730282010009
"cg17695512","VAE63","cg17695512",0.582712919003103
"cg01251710","VAE63","cg01251710",0.58269061619356
"cg00306838","VAE63","cg00306838",0.582690470873661
"cg12081443","VAE63","cg12081443",0.582631827831536
"cg26359712","VAE63","cg26359712",0.582625132499392
"cg07449209","VAE63","cg07449209",0.582623948259794
"cg12133004","VAE63","cg12133004",0.582621883264087
"cg22907892","VAE63","cg22907892",0.582548231820999
"cg00367281","VAE63","cg00367281",0.582546680427812
"cg27368515","VAE63","cg27368515",0.582541615917907
"cg06596943","VAE63","cg06596943",0.582498190027863
"cg05440785","VAE63","cg05440785",0.582481929220844
"cg18274791","VAE63","cg18274791",0.582470946763518
"cg13608414","VAE63","cg13608414",0.582444931497044
"cg26930408","VAE63","cg26930408",0.582425075261466
"cg01389728","VAE63","cg01389728",0.582418677707185
"cg18601578","VAE63","cg18601578",0.582410933863533
"cg23884687","VAE63","cg23884687",0.582401929437922
"cg12069423","VAE63","cg12069423",0.582401834464942
"cg09963024","VAE63","cg09963024",0.582400538293992
"cg07725967","VAE63","cg07725967",0.582389387870677
"cg04638205","VAE63","cg04638205",0.582385351282196
"cg18192906","VAE63","cg18192906",0.582364918856194
"cg17421561","VAE63","cg17421561",0.582360743163125
"cg17939977","VAE63","cg17939977",0.582352551357897
"cg09071834","VAE63","cg09071834",0.582324544098675
"cg26829529","VAE63","cg26829529",0.58232262563671
"cg03288922","VAE63","cg03288922",0.582321893719288
"cg03685843","VAE63","cg03685843",0.582319460307179
"cg04774132","VAE63","cg04774132",0.582303754756543
"cg25115145","VAE63","cg25115145",0.582287937983571
"cg17522369","VAE63","cg17522369",0.582274100772784
"cg07201003","VAE63","cg07201003",0.582268363222287
"cg01707313","VAE63","cg01707313",0.582245755491948
"cg21124476","VAE63","cg21124476",0.58224287596884
"cg15026456","VAE63","cg15026456",0.582206550627072
"cg05780864","VAE63","cg05780864",0.582201542993189
"cg21134301","VAE63","cg21134301",0.582200308901075
"cg14879569","VAE63","cg14879569",0.582199321868621
"cg11460714","VAE63","cg11460714",0.582189943199318
"cg17918158","VAE63","cg17918158",0.582184900352039
"cg01291468","VAE63","cg01291468",0.58218346231164
"cg01759986","VAE63","cg01759986",0.582152260733759
"cg26238975","VAE63","cg26238975",0.582080128577608
"cg24018847","VAE63","cg24018847",0.582078433095258
"cg25855592","VAE63","cg25855592",0.582077372976965
"cg22154449","VAE63","cg22154449",0.582076538537568
"cg05617754","VAE63","cg05617754",0.58206178061091
"cg27581091","VAE63","cg27581091",0.582010113019094
"cg18270610","VAE63","cg18270610",0.58200498611586
"cg22633024","VAE63","cg22633024",0.581984569211808
"cg18638118","VAE63","cg18638118",0.581976624030978
"cg09861971","VAE63","cg09861971",0.581967323951497
"cg12984636","VAE63","cg12984636",0.581951152501676
"cg14849421","VAE63","cg14849421",0.581949374484187
"cg18849279","VAE63","cg18849279",0.581938736561084
"cg15770553","VAE63","cg15770553",0.581933871083597
"cg08847382","VAE63","cg08847382",0.581932426404818
"cg16266268","VAE63","cg16266268",0.581928087703691
"cg07929646","VAE63","cg07929646",0.581919705360096
"cg03328673","VAE63","cg03328673",0.581905223481045
"cg00909958","VAE63","cg00909958",0.581905054686409
"cg13049247","VAE63","cg13049247",0.581901353656515
"cg12243622","VAE63","cg12243622",0.581891715925396
"cg19078037","VAE63","cg19078037",0.581890230211945
"cg06573398","VAE63","cg06573398",0.581888780104752
"cg01880176","VAE63","cg01880176",0.581868657212076
"cg09456576","VAE63","cg09456576",0.581858290145044
"cg07996580","VAE63","cg07996580",0.58182948755821
"cg04050941","VAE63","cg04050941",0.581827589228739
"cg06639544","VAE63","cg06639544",0.581814121303294
"cg00373397","VAE63","cg00373397",0.581799732906588
"cg11283289","VAE63","cg11283289",0.581776648010388
"cg15358984","VAE63","cg15358984",0.581765679332527
"cg14985548","VAE63","cg14985548",0.581738065663018
"cg17459497","VAE63","cg17459497",0.581718684137257
"cg02504820","VAE63","cg02504820",0.581714399034818
"cg07936456","VAE63","cg07936456",0.58171288870167
"cg27637204","VAE63","cg27637204",0.581697184315406
"cg12918460","VAE63","cg12918460",0.581674243530095
"cg16292773","VAE63","cg16292773",0.581661578456821
"cg21323684","VAE63","cg21323684",0.581645566554103
"cg16983916","VAE63","cg16983916",0.58163721560202
"cg03322328","VAE63","cg03322328",0.581614404575972
"cg00443797","VAE63","cg00443797",0.581607017691319
"cg15686385","VAE63","cg15686385",0.581601278426944
"cg16547341","VAE63","cg16547341",0.581570811961171
"cg18081687","VAE63","cg18081687",0.581556017985536
"cg00792723","VAE63","cg00792723",0.581539348293626
"cg17744279","VAE63","cg17744279",0.581522343827998
"cg16508627","VAE63","cg16508627",0.581516539507972
"cg00116418","VAE63","cg00116418",0.581505714714525
"cg17450075","VAE63","cg17450075",0.581497668583452
"cg25818109","VAE63","cg25818109",0.581496564933397
"cg17185404","VAE63","cg17185404",0.581494434192774
"cg03114584","VAE63","cg03114584",0.581478741908239
"cg11616285","VAE63","cg11616285",0.581472955551996
"cg06086611","VAE63","cg06086611",0.581458784265118
"cg25349955","VAE63","cg25349955",0.581456331425742
"cg04923394","VAE63","cg04923394",0.581452676619921
"cg07622833","VAE63","cg07622833",0.581451336246085
"cg06304518","VAE63","cg06304518",0.581424509003385
"cg13947317","VAE63","cg13947317",0.581423004446026
"cg26552477","VAE63","cg26552477",0.58141986893454
"cg05665581","VAE63","cg05665581",0.581402195950561
"cg26550234","VAE63","cg26550234",0.581395347085369
"cg23393356","VAE63","cg23393356",0.581381603928036
"cg14067233","VAE63","cg14067233",0.581380737539162
"cg03037039","VAE63","cg03037039",0.58136703751908
"cg11717880","VAE63","cg11717880",0.581356004545337
"cg11665162","VAE63","cg11665162",0.58135015887888
"cg06425881","VAE63","cg06425881",0.581311863027309
"cg11803843","VAE63","cg11803843",0.581308882653731
"cg02042585","VAE63","cg02042585",0.581303140701358
"cg07808874","VAE63","cg07808874",0.581265647366252
"cg03648724","VAE63","cg03648724",0.581211916766706
"cg21549161","VAE63","cg21549161",0.581202327267843
"cg02680398","VAE63","cg02680398",0.581201389408193
"cg04488145","VAE63","cg04488145",0.581199482493111
"cg16653700","VAE63","cg16653700",0.581175397895242
"cg27583266","VAE63","cg27583266",0.581153463149629
"cg26651339","VAE63","cg26651339",0.581140101803104
"cg14305560","VAE63","cg14305560",0.581129652764801
"cg23545299","VAE63","cg23545299",0.581124714573819
"cg21161931","VAE63","cg21161931",0.581123522375162
"cg19949853","VAE63","cg19949853",0.581116387033774
"cg27142530","VAE63","cg27142530",0.581113249784208
"cg02028297","VAE63","cg02028297",0.581097251715531
"cg16526509","VAE63","cg16526509",0.581047980825021
"cg12187999","VAE63","cg12187999",0.581006487506459
"cg01007894","VAE63","cg01007894",0.580984774094374
"cg21860968","VAE63","cg21860968",0.58098018361951
"cg10724965","VAE63","cg10724965",0.580973239401373
"cg21243848","VAE63","cg21243848",0.580972283655773
"cg05498948","VAE63","cg05498948",0.580951890335866
"cg07882863","VAE63","cg07882863",0.580947594946193
"cg26155802","VAE63","cg26155802",0.580947323782236
"cg03780653","VAE63","cg03780653",0.580944622750528
"cg19518426","VAE63","cg19518426",0.580912697962
"cg00666074","VAE63","cg00666074",0.580910925530315
"cg27320242","VAE63","cg27320242",0.580887496787686
"cg09426420","VAE63","cg09426420",0.580834538901136
"cg05625834","VAE63","cg05625834",0.580831701642377
"cg14124768","VAE63","cg14124768",0.580830240095367
"cg24923279","VAE63","cg24923279",0.580795118718377
"cg11992940","VAE63","cg11992940",0.580771763554465
"cg09313140","VAE63","cg09313140",0.580751034492327
"cg17233896","VAE63","cg17233896",0.580727719536919
"cg20562102","VAE63","cg20562102",0.580718559284075
"cg15552238","VAE63","cg15552238",0.580715802502596
"cg01061980","VAE63","cg01061980",0.580713345856759
"cg18627496","VAE63","cg18627496",0.580708041598479
"cg23841760","VAE63","cg23841760",0.580701849871139
"cg04186487","VAE63","cg04186487",0.580699341069414
"cg04310849","VAE63","cg04310849",0.58069077221649
"cg03827327","VAE63","cg03827327",0.580687186788414
"cg16729555","VAE63","cg16729555",0.580667574272216
"cg15742840","VAE63","cg15742840",0.580643730530615
"cg17196933","VAE63","cg17196933",0.580639071503856
"cg23941014","VAE63","cg23941014",0.580631197653859
"cg20985521","VAE63","cg20985521",0.580620837023183
"cg00192275","VAE63","cg00192275",0.580609623823561
"cg18744273","VAE63","cg18744273",0.580584354938783
"cg21884122","VAE63","cg21884122",0.580578985607141
"cg15921980","VAE63","cg15921980",0.58053309721312
"cg07175288","VAE63","cg07175288",0.580529583312913
"cg06196314","VAE63","cg06196314",0.580522346903312
"cg27391564","VAE63","cg27391564",0.580502159957451
"cg00992145","VAE63","cg00992145",0.580489782196319
"cg01687217","VAE63","cg01687217",0.580443596982531
"cg20026205","VAE63","cg20026205",0.580433153405516
"cg16377998","VAE63","cg16377998",0.580428379090114
"cg06702600","VAE63","cg06702600",0.580412037933573
"cg21723707","VAE63","cg21723707",0.580399304642983
"cg06417570","VAE63","cg06417570",0.580397244311562
"cg14750543","VAE63","cg14750543",0.580375758749192
"cg14255471","VAE63","cg14255471",0.580372077251602
"cg19616851","VAE63","cg19616851",0.58034998566111
"cg22725901","VAE63","cg22725901",0.580318900658611
"cg05279772","VAE63","cg05279772",0.580284923829132
"cg01883843","VAE63","cg01883843",0.580282829819423
"cg12816706","VAE63","cg12816706",0.580266908197267
"cg15734968","VAE63","cg15734968",0.580214323873725
"cg25796145","VAE63","cg25796145",0.580203224856614
"cg07196637","VAE63","cg07196637",0.580166676072774
"cg03105379","VAE63","cg03105379",0.580142222937331
"cg02911432","VAE63","cg02911432",0.580134608480727
"cg08635822","VAE63","cg08635822",0.580130856324008
"cg13018903","VAE63","cg13018903",0.580126760033021
"cg10753636","VAE63","cg10753636",0.580109975719463
"cg18450227","VAE63","cg18450227",0.580099210691004
"cg18565809","VAE63","cg18565809",0.580097467701948
"cg07313064","VAE63","cg07313064",0.580079143815034
"cg19712652","VAE63","cg19712652",0.580057479861128
"cg11078326","VAE63","cg11078326",0.580055667801255
"cg22909901","VAE63","cg22909901",0.580051766613152
"cg24071177","VAE63","cg24071177",0.580046592547423
"cg08795557","VAE63","cg08795557",0.580033628316853
"cg21110739","VAE63","cg21110739",0.580030230930672
"cg11744436","VAE63","cg11744436",0.579998014923874
"cg11945668","VAE63","cg11945668",0.579979483903263
"cg23674791","VAE63","cg23674791",0.579944946074244
"cg24904863","VAE63","cg24904863",0.579913156708172
"cg14282168","VAE63","cg14282168",0.579883220599794
"cg13258831","VAE63","cg13258831",0.579865797848951
"cg15622860","VAE63","cg15622860",0.579805628117687
"cg20025115","VAE63","cg20025115",0.579803763394932
"cg00397871","VAE63","cg00397871",0.579773070293068
"cg01199807","VAE63","cg01199807",0.579758685338183
"cg19854666","VAE63","cg19854666",0.579743938036837
"cg12348970","VAE63","cg12348970",0.579733375480463
"cg01119169","VAE63","cg01119169",0.579728220199066
"cg11323650","VAE63","cg11323650",0.579712399464976
"cg01347752","VAE63","cg01347752",0.579711776239368
"cg20957755","VAE63","cg20957755",0.579696057477528
"cg23933164","VAE63","cg23933164",0.579628887674601
"cg10308578","VAE63","cg10308578",0.579628360223413
"cg20392723","VAE63","cg20392723",0.579621357965604
"cg12666921","VAE63","cg12666921",0.579610073219625
"cg00895836","VAE63","cg00895836",0.57959789941885
"cg07091752","VAE63","cg07091752",0.579584631963757
"cg07770402","VAE63","cg07770402",0.579555670117292
"cg00121551","VAE63","cg00121551",0.57950943633661
"cg24456981","VAE63","cg24456981",0.579507477773793
"cg12023271","VAE63","cg12023271",0.579473200178586
"cg00179795","VAE63","cg00179795",0.579463737353425
"cg25563799","VAE63","cg25563799",0.579439769219795
"cg22819369","VAE63","cg22819369",0.579431084295922
"cg02743569","VAE63","cg02743569",0.579430459079588
"cg20110832","VAE63","cg20110832",0.579409943456736
"cg01575414","VAE63","cg01575414",0.579409417135776
"cg18034742","VAE63","cg18034742",0.579406443936872
"cg17989736","VAE63","cg17989736",0.579399828387289
"cg08481873","VAE63","cg08481873",0.579387030605458
"cg08759276","VAE63","cg08759276",0.579372509266067
"cg27126743","VAE63","cg27126743",0.579339298916034
"cg20039211","VAE63","cg20039211",0.579307696560677
"cg21002575","VAE63","cg21002575",0.579284029583947
"cg22758471","VAE63","cg22758471",0.579283192347686
"cg06073141","VAE63","cg06073141",0.579281939224352
"cg19924120","VAE63","cg19924120",0.57927189480269
"cg10376306","VAE63","cg10376306",0.57925977463708
"cg07193515","VAE63","cg07193515",0.579221217767397
"cg12204395","VAE63","cg12204395",0.57919929271602
"cg23240355","VAE63","cg23240355",0.579187007569405
"cg18322516","VAE63","cg18322516",0.579150681415581
"cg12694058","VAE63","cg12694058",0.579142150504663
"cg14757312","VAE63","cg14757312",0.579129968645978
"cg06847168","VAE63","cg06847168",0.579098422654251
"cg27130075","VAE63","cg27130075",0.579093966326494
"cg18940439","VAE63","cg18940439",0.579083172450051
"cg12628020","VAE63","cg12628020",0.579076588270511
"cg27608913","VAE63","cg27608913",0.579072203273927
"cg08819023","VAE63","cg08819023",0.579061815069154
"cg16142824","VAE63","cg16142824",0.579061072006231
"cg01806088","VAE63","cg01806088",0.579030217572719
"cg02361459","VAE63","cg02361459",0.579022835251617
"cg00114160","VAE63","cg00114160",0.579011156815737
"cg00527805","VAE63","cg00527805",0.578998436194716
"cg11410882","VAE63","cg11410882",0.578995392175449
"cg14186349","VAE63","cg14186349",0.578995349825497
"cg19519911","VAE63","cg19519911",0.578981996193401
"cg08226756","VAE63","cg08226756",0.578981684369138
"cg10319870","VAE63","cg10319870",0.578927848217286
"cg03717503","VAE63","cg03717503",0.578911796945859
"cg11507532","VAE63","cg11507532",0.578909048438573
"cg11641840","VAE63","cg11641840",0.578906973849312
"cg24302133","VAE63","cg24302133",0.578903892708872
"cg05916059","VAE63","cg05916059",0.578873996117621
"cg23221651","VAE63","cg23221651",0.578854292121899
"cg22385595","VAE63","cg22385595",0.578853351176715
"cg02459016","VAE63","cg02459016",0.578841427410022
"cg16211174","VAE63","cg16211174",0.578823600217522
"cg02095946","VAE63","cg02095946",0.57880726562289
"cg03326215","VAE63","cg03326215",0.578803077681114
"cg27068996","VAE63","cg27068996",0.578764271372516
"cg00725159","VAE63","cg00725159",0.578745052383318
"cg22911315","VAE63","cg22911315",0.57874030321962
"cg17007164","VAE63","cg17007164",0.578688853252644
"cg22871098","VAE63","cg22871098",0.578671599992155
"cg11374681","VAE63","cg11374681",0.578670425411929
"cg25843115","VAE63","cg25843115",0.578655361455123
"cg01176047","VAE63","cg01176047",0.578651518082581
"cg18805469","VAE63","cg18805469",0.578626629665931
"cg01350993","VAE63","cg01350993",0.578610159566949
"cg21750709","VAE63","cg21750709",0.578605159946254
"cg25977492","VAE63","cg25977492",0.578598320337104
"cg04071689","VAE63","cg04071689",0.57856763561505
"cg07829181","VAE63","cg07829181",0.578553691220451
"cg13135437","VAE63","cg13135437",0.578550774804666
"cg01192262","VAE63","cg01192262",0.578547409435893
"cg09852187","VAE63","cg09852187",0.578530863319935
"cg26657101","VAE63","cg26657101",0.578517984895901
"cg08837355","VAE63","cg08837355",0.57850932712842
"cg06965590","VAE63","cg06965590",0.578488673120515
"cg09602350","VAE63","cg09602350",0.578485448852061
"cg16783349","VAE63","cg16783349",0.578479582971033
"cg04149603","VAE63","cg04149603",0.578466930304507
"cg05444514","VAE63","cg05444514",0.578451508876304
"cg03368758","VAE63","cg03368758",0.578449644331498
"cg09649901","VAE63","cg09649901",0.57844249278467
"cg23321038","VAE63","cg23321038",0.57842767480762
"cg12248672","VAE63","cg12248672",0.578423244611411
"cg20452975","VAE63","cg20452975",0.578381294502135
"cg10930901","VAE63","cg10930901",0.578335278167434
"cg26341619","VAE63","cg26341619",0.578326388756279
"cg00447018","VAE63","cg00447018",0.578290531756083
"cg05288711","VAE63","cg05288711",0.578283139716941
"cg12269111","VAE63","cg12269111",0.578269368701547
"cg26691430","VAE63","cg26691430",0.578264597292361
"cg06728077","VAE63","cg06728077",0.578261140524445
"cg11566520","VAE63","cg11566520",0.57825859811173
"cg03565240","VAE63","cg03565240",0.578256638273068
"cg00704227","VAE63","cg00704227",0.578234264797964
"cg02406469","VAE63","cg02406469",0.578203197703689
"cg17773660","VAE63","cg17773660",0.578196673939283
"cg23035419","VAE63","cg23035419",0.578194231345469
"cg21969516","VAE63","cg21969516",0.578192905377975
"cg11231042","VAE63","cg11231042",0.578178585181602
"cg22115805","VAE63","cg22115805",0.578162118797396
"cg18294610","VAE63","cg18294610",0.578160192803751
"cg14800603","VAE63","cg14800603",0.578159595416041
"cg10612692","VAE63","cg10612692",0.578140533320014
"cg01116956","VAE63","cg01116956",0.578139136767432
"cg26643047","VAE63","cg26643047",0.578137700087241
"cg27321439","VAE63","cg27321439",0.578135733260686
"cg13457549","VAE63","cg13457549",0.578092330879929
"cg22144162","VAE63","cg22144162",0.578088318911511
"cg03121793","VAE63","cg03121793",0.578057230154763
"cg19627549","VAE63","cg19627549",0.578053367436387
"cg25831071","VAE63","cg25831071",0.578047973172745
"cg19755314","VAE63","cg19755314",0.578033258335381
"cg17511731","VAE63","cg17511731",0.578017361613259
"cg08785524","VAE63","cg08785524",0.577973786051839
"cg11725972","VAE63","cg11725972",0.577972585678291
"cg00818493","VAE63","cg00818493",0.57795789633043
"cg13775629","VAE63","cg13775629",0.577955213707743
"cg12819144","VAE63","cg12819144",0.577927497352361
"cg26438105","VAE63","cg26438105",0.577922110049989
"cg25641572","VAE63","cg25641572",0.577893951608264
"cg11696576","VAE63","cg11696576",0.577884778157805
"cg11368900","VAE63","cg11368900",0.577875071570609
"cg10656204","VAE63","cg10656204",0.577875028788619
"cg09790780","VAE63","cg09790780",0.577869977233
"cg06418867","VAE63","cg06418867",0.577859205474433
"cg01910494","VAE63","cg01910494",0.577833602082122
"cg11100126","VAE63","cg11100126",0.577832753625976
"cg13170076","VAE63","cg13170076",0.577814451462238
"cg13643138","VAE63","cg13643138",0.577812158980791
"cg18268488","VAE63","cg18268488",0.577803069955909
"cg06160669","VAE63","cg06160669",0.577801163097873
"cg03274391","VAE63","cg03274391",0.57778962889296
"cg04086977","VAE63","cg04086977",0.577788687897289
"cg20439656","VAE63","cg20439656",0.57773311326049
"cg22953407","VAE63","cg22953407",0.577714392581601
"cg17838778","VAE63","cg17838778",0.57771010615991
"cg13878520","VAE63","cg13878520",0.577706896070441
"cg24217877","VAE63","cg24217877",0.577703336796212
"cg03006172","VAE63","cg03006172",0.577692178405086
"cg00298919","VAE63","cg00298919",0.577691794282368
"cg21199355","VAE63","cg21199355",0.577686131540605
"cg19734327","VAE63","cg19734327",0.577679643150551
"cg13874040","VAE63","cg13874040",0.57766152034667
"cg23270924","VAE63","cg23270924",0.577635394772396
"cg05768565","VAE63","cg05768565",0.577619002636977
"cg13168617","VAE63","cg13168617",0.577589365521332
"cg10836431","VAE63","cg10836431",0.577568613332821
"cg10355623","VAE63","cg10355623",0.577545113660852
"cg25367431","VAE63","cg25367431",0.577519664214989
"cg19854704","VAE63","cg19854704",0.577501347433383
"cg23311258","VAE63","cg23311258",0.577500536002141
"cg15452017","VAE63","cg15452017",0.577494188933357
"cg01923473","VAE63","cg01923473",0.577426742945468
"cg00178506","VAE63","cg00178506",0.577418536359051
"cg21859562","VAE63","cg21859562",0.577416070904112
"cg24851370","VAE63","cg24851370",0.577404957241885
"cg21459486","VAE63","cg21459486",0.57740254775457
"cg18396626","VAE63","cg18396626",0.577399627072564
"cg13889085","VAE63","cg13889085",0.577399149336232
"cg11876177","VAE63","cg11876177",0.577391053216722
"cg12624721","VAE63","cg12624721",0.577375553866217
"cg06016823","VAE63","cg06016823",0.577372904417644
"cg18613344","VAE63","cg18613344",0.577355793997344
"cg19248958","VAE63","cg19248958",0.577346360346052
"cg00145093","VAE63","cg00145093",0.57732991376407
"cg10369896","VAE63","cg10369896",0.577323299935385
"cg02746852","VAE63","cg02746852",0.57727763585333
"cg01493150","VAE63","cg01493150",0.57723965353067
"cg10138623","VAE63","cg10138623",0.577227417813574
"cg23833617","VAE63","cg23833617",0.577223143488418
"cg11249129","VAE63","cg11249129",0.577220370884006
"cg07205277","VAE63","cg07205277",0.577215976155098
"cg25866634","VAE63","cg25866634",0.577215158479292
"cg08740240","VAE63","cg08740240",0.577192836610041
"cg00175487","VAE63","cg00175487",0.577187392012954
"cg18870085","VAE63","cg18870085",0.577162723043713
"cg12889810","VAE63","cg12889810",0.577150987414238
"cg10578387","VAE63","cg10578387",0.577139557250094
"cg19958627","VAE63","cg19958627",0.577138815659755
"cg05265414","VAE63","cg05265414",0.577121776848074
"cg11235411","VAE63","cg11235411",0.577099911258793
"cg24613097","VAE63","cg24613097",0.577097899286215
"cg03612791","VAE63","cg03612791",0.577057253183154
"cg04282530","VAE63","cg04282530",0.577031607031441
"cg07824742","VAE63","cg07824742",0.577025619955217
"cg25004108","VAE63","cg25004108",0.577011246337335
"cg06271023","VAE63","cg06271023",0.577004526546521
"cg09971309","VAE63","cg09971309",0.576994421711217
"cg12571055","VAE63","cg12571055",0.576982598042617
"cg03072195","VAE63","cg03072195",0.576971474187527
"cg10430742","VAE63","cg10430742",0.576924010731592
"cg26994413","VAE63","cg26994413",0.576911571728769
"cg26565223","VAE63","cg26565223",0.576878998802226
"cg07568233","VAE63","cg07568233",0.576858985535949
"cg23038594","VAE63","cg23038594",0.576839706108067
"cg08958618","VAE63","cg08958618",0.576839179860492
"cg08918923","VAE63","cg08918923",0.576838171974851
"cg12989342","VAE63","cg12989342",0.576822363613982
"cg15542637","VAE63","cg15542637",0.576805567309767
"cg02407205","VAE63","cg02407205",0.576804989643992
"cg12500707","VAE63","cg12500707",0.5767976002717
"cg02329916","VAE63","cg02329916",0.576776355320631
"cg08609445","VAE63","cg08609445",0.576775478424859
"cg02313836","VAE63","cg02313836",0.576768540332193
"cg11592631","VAE63","cg11592631",0.576767470063619
"cg26421805","VAE63","cg26421805",0.576765741400893
"cg12552104","VAE63","cg12552104",0.576741613425385
