"","nodeLabel","CpG","correlations"
"cg15681239","VAE43","cg15681239",-0.609027641573977
"cg01042641","VAE43","cg01042641",-0.608948789936068
"cg09643312","VAE43","cg09643312",0.60887301268707
"cg20976694","VAE43","cg20976694",0.608847225068492
"cg13023014","VAE43","cg13023014",0.608806221317245
"cg00480115","VAE43","cg00480115",0.608801243896618
"cg21918313","VAE43","cg21918313",0.608798337366794
"cg12038696","VAE43","cg12038696",-0.608757001823518
"cg12892666","VAE43","cg12892666",0.608680647373324
"cg15697019","VAE43","cg15697019",0.608622851342292
"cg17744295","VAE43","cg17744295",0.608604810154848
"cg20742389","VAE43","cg20742389",-0.608602092813006
"cg02829601","VAE43","cg02829601",-0.608541969238171
"cg05645316","VAE43","cg05645316",0.608517955478756
"cg27083040","VAE43","cg27083040",-0.608498214412502
"cg08989290","VAE43","cg08989290",0.608475687604728
"cg26266618","VAE43","cg26266618",-0.608471612031326
"cg07165029","VAE43","cg07165029",0.608448071915588
"cg06797156","VAE43","cg06797156",-0.608281201871276
"cg07430967","VAE43","cg07430967",-0.608257236790298
"cg03753191","VAE43","cg03753191",-0.608248942338593
"cg02721394","VAE43","cg02721394",-0.60819273923278
"cg21210531","VAE43","cg21210531",0.608165895643527
"cg23116540","VAE43","cg23116540",0.608151518094186
"cg12805491","VAE43","cg12805491",0.608139022069812
"cg06941635","VAE43","cg06941635",0.608130656405024
"cg12269161","VAE43","cg12269161",-0.608111534795003
"cg23240927","VAE43","cg23240927",0.608100088226766
"cg01270709","VAE43","cg01270709",0.608061369810367
"cg23165541","VAE43","cg23165541",0.608046813334521
"cg09845941","VAE43","cg09845941",-0.608014296166069
"cg21945260","VAE43","cg21945260",0.607997530123734
"cg12626589","VAE43","cg12626589",0.607981994424539
"cg19880790","VAE43","cg19880790",0.607829694867766
"cg02358653","VAE43","cg02358653",-0.60780784369137
"cg12192749","VAE43","cg12192749",0.607787168596572
"cg23725149","VAE43","cg23725149",-0.607719074692785
"cg22445447","VAE43","cg22445447",0.607652676488974
"cg20255667","VAE43","cg20255667",0.607627816983886
"cg27607283","VAE43","cg27607283",-0.607564243725377
"cg09597070","VAE43","cg09597070",-0.60752727908412
"cg10800620","VAE43","cg10800620",-0.607458329814656
"cg20653128","VAE43","cg20653128",-0.607411507153555
"cg23916044","VAE43","cg23916044",0.607366009615704
"cg24559147","VAE43","cg24559147",0.607342170010393
"cg03946297","VAE43","cg03946297",-0.607321283232242
"cg10511890","VAE43","cg10511890",-0.60730738803493
"cg19344626","VAE43","cg19344626",0.607291556239202
"cg11569478","VAE43","cg11569478",0.60728088177087
"cg23190089","VAE43","cg23190089",-0.607258120795445
"cg11992736","VAE43","cg11992736",-0.607201619804417
"cg05954918","VAE43","cg05954918",0.607161588590369
"cg08972301","VAE43","cg08972301",-0.607129265340757
"cg18418186","VAE43","cg18418186",-0.607116103140876
"cg03332546","VAE43","cg03332546",0.60699377403344
"cg03021260","VAE43","cg03021260",0.606981588949942
"cg13075951","VAE43","cg13075951",-0.606961064733833
"cg01843264","VAE43","cg01843264",0.606911744042469
"cg15092343","VAE43","cg15092343",-0.606887967342773
"cg12161887","VAE43","cg12161887",0.606864331112477
"cg16986661","VAE43","cg16986661",0.606859997379417
"cg22571544","VAE43","cg22571544",-0.606677702611479
"cg11777420","VAE43","cg11777420",0.606677264574273
"cg18564686","VAE43","cg18564686",-0.606560102246281
"cg25646708","VAE43","cg25646708",-0.606483887285258
"cg19682367","VAE43","cg19682367",0.606458802512771
"cg26355796","VAE43","cg26355796",0.606440598196489
"cg23543481","VAE43","cg23543481",0.606437389859092
"cg14241836","VAE43","cg14241836",-0.60639833412018
"cg18912530","VAE43","cg18912530",0.606380441870294
"cg25113462","VAE43","cg25113462",0.60626635392588
"cg19980151","VAE43","cg19980151",-0.606217093042
"cg27181142","VAE43","cg27181142",0.60619969553544
"cg14073946","VAE43","cg14073946",0.606181044223034
"cg14972155","VAE43","cg14972155",0.606163503312995
"cg17593512","VAE43","cg17593512",0.606144598109952
"cg03242666","VAE43","cg03242666",0.606119358689394
"cg05656688","VAE43","cg05656688",-0.606040349633062
"cg27068707","VAE43","cg27068707",0.606027445870287
"cg05797854","VAE43","cg05797854",-0.605994759236145
"cg20837735","VAE43","cg20837735",0.605883929169754
"cg12887033","VAE43","cg12887033",-0.605861125009925
"cg15891218","VAE43","cg15891218",0.605806718204341
"cg12122057","VAE43","cg12122057",0.605800376490711
"cg01336162","VAE43","cg01336162",0.605766585955657
"cg13623495","VAE43","cg13623495",-0.6057447403222
"cg05505961","VAE43","cg05505961",0.605734418171292
"cg24787755","VAE43","cg24787755",-0.6057205503578
"cg12596273","VAE43","cg12596273",-0.605705265778496
"cg15821562","VAE43","cg15821562",-0.605691337562043
"cg23651889","VAE43","cg23651889",-0.605655191288682
"cg02282833","VAE43","cg02282833",-0.605641803665506
"cg08224920","VAE43","cg08224920",-0.605634704844221
"cg01073837","VAE43","cg01073837",-0.605604657641961
"cg15229994","VAE43","cg15229994",-0.605572818868017
"cg07071449","VAE43","cg07071449",-0.605570843156084
"cg06665391","VAE43","cg06665391",-0.605541775501587
"cg26484813","VAE43","cg26484813",0.605463434575625
"cg18574274","VAE43","cg18574274",0.605449840370322
"cg26704293","VAE43","cg26704293",-0.605440225626242
"cg24480379","VAE43","cg24480379",0.605422857126857
"cg12359001","VAE43","cg12359001",0.605319123109739
"cg00518276","VAE43","cg00518276",-0.605309313466869
"cg14033585","VAE43","cg14033585",0.6052902893018
"cg19607165","VAE43","cg19607165",-0.605083927765089
"cg16773162","VAE43","cg16773162",0.604954177503603
"cg01045337","VAE43","cg01045337",-0.604939140296108
"cg21067652","VAE43","cg21067652",-0.604924590336113
"cg19948701","VAE43","cg19948701",-0.604911689521507
"cg03022263","VAE43","cg03022263",0.604903608709104
"cg03998598","VAE43","cg03998598",0.604893001705811
"cg03603260","VAE43","cg03603260",0.604875278116095
"cg22583147","VAE43","cg22583147",-0.604806287617886
"cg11909137","VAE43","cg11909137",-0.604755470476538
"cg10625488","VAE43","cg10625488",0.604617626017093
"cg16198468","VAE43","cg16198468",0.604588202609557
"cg20473374","VAE43","cg20473374",-0.604551208827961
"cg27537972","VAE43","cg27537972",0.604502042781591
"cg02044895","VAE43","cg02044895",-0.604483773773808
"cg21041775","VAE43","cg21041775",-0.604345171574329
"cg17276853","VAE43","cg17276853",-0.604325305894219
"cg23196756","VAE43","cg23196756",0.604287301563336
"cg24520862","VAE43","cg24520862",-0.604275540158252
"cg14397231","VAE43","cg14397231",-0.604272765621369
"cg20066001","VAE43","cg20066001",0.604256903841179
"cg22245273","VAE43","cg22245273",-0.604253395659171
"cg14219124","VAE43","cg14219124",-0.604248320789044
"cg07276534","VAE43","cg07276534",0.604242278920031
"cg01358444","VAE43","cg01358444",0.604166320782666
"cg17016175","VAE43","cg17016175",0.604165389641371
"cg10369242","VAE43","cg10369242",0.604129934638507
"cg01167615","VAE43","cg01167615",0.604093038758501
"cg24531955","VAE43","cg24531955",-0.604027725105006
"cg04444415","VAE43","cg04444415",0.604019771726566
"cg07918341","VAE43","cg07918341",0.604016953187174
"cg00220677","VAE43","cg00220677",0.604002756518349
"cg08841257","VAE43","cg08841257",-0.604001458716639
"cg05959170","VAE43","cg05959170",-0.603972223866573
"cg23348081","VAE43","cg23348081",0.603931625879188
"cg24484138","VAE43","cg24484138",0.603929076226322
"cg07619697","VAE43","cg07619697",0.603859546981428
"cg22111167","VAE43","cg22111167",-0.603837548657268
"cg13493526","VAE43","cg13493526",0.603835232357609
"cg12230983","VAE43","cg12230983",-0.603799251003682
"cg07336123","VAE43","cg07336123",0.603789191216813
"cg09547756","VAE43","cg09547756",-0.60378851004371
"cg17710947","VAE43","cg17710947",0.603762230875213
"cg16393928","VAE43","cg16393928",0.603742437945053
"cg05022087","VAE43","cg05022087",0.603648459146263
"cg26181939","VAE43","cg26181939",-0.603629914729904
"cg17104026","VAE43","cg17104026",-0.603617972444925
"cg15331500","VAE43","cg15331500",0.603610386376139
"cg19007141","VAE43","cg19007141",0.603500785672852
"cg00891645","VAE43","cg00891645",0.603474947535957
"cg27092594","VAE43","cg27092594",-0.603446438836191
"cg27509510","VAE43","cg27509510",0.603443643757989
"cg10080732","VAE43","cg10080732",-0.603412477828479
"cg01478234","VAE43","cg01478234",0.603409400529992
"cg01889893","VAE43","cg01889893",0.603402774936754
"cg09427944","VAE43","cg09427944",-0.603382639398008
"cg13840174","VAE43","cg13840174",-0.603320226741174
"cg21307723","VAE43","cg21307723",-0.603297861470589
"cg22729539","VAE43","cg22729539",-0.603230697028818
"cg19885037","VAE43","cg19885037",0.603228676683775
"cg17130457","VAE43","cg17130457",-0.603174052490844
"cg07211259","VAE43","cg07211259",-0.603165364671125
"cg21775245","VAE43","cg21775245",0.603154408372408
"cg05224741","VAE43","cg05224741",-0.603068366704273
"cg04332373","VAE43","cg04332373",-0.603043478628862
"cg04964333","VAE43","cg04964333",0.60302530707293
"cg12431401","VAE43","cg12431401",-0.602993831856477
"cg09976669","VAE43","cg09976669",-0.602946492915598
"cg16906859","VAE43","cg16906859",0.60293134771449
"cg27084781","VAE43","cg27084781",-0.602917003197608
"cg14134732","VAE43","cg14134732",-0.602845460272215
"cg24665265","VAE43","cg24665265",-0.602832674121809
"cg06398474","VAE43","cg06398474",-0.602832276548939
"cg20294319","VAE43","cg20294319",-0.602820040944889
"cg09959242","VAE43","cg09959242",0.602752292025618
"cg27423739","VAE43","cg27423739",0.602603463178706
"cg13104274","VAE43","cg13104274",0.602562152086728
"cg12192582","VAE43","cg12192582",-0.602527539460902
"cg27065896","VAE43","cg27065896",0.602398661248392
"cg02016178","VAE43","cg02016178",-0.602387545070679
"cg26348348","VAE43","cg26348348",-0.602295845090971
"cg00921973","VAE43","cg00921973",0.602276205268619
"cg17478979","VAE43","cg17478979",0.602274196309691
"cg11977716","VAE43","cg11977716",-0.602252391080911
"cg25792593","VAE43","cg25792593",-0.602219549628414
"cg04376782","VAE43","cg04376782",0.602212398334321
"cg19213703","VAE43","cg19213703",0.602193211191375
"cg26728517","VAE43","cg26728517",-0.602135083400069
"cg13343687","VAE43","cg13343687",-0.602109948925127
"cg02583618","VAE43","cg02583618",-0.602070302941398
"cg00278517","VAE43","cg00278517",-0.602056105298804
"cg12434747","VAE43","cg12434747",-0.602032049293874
"cg22328895","VAE43","cg22328895",-0.602024231816065
"cg12879425","VAE43","cg12879425",-0.602023535647886
"cg20561830","VAE43","cg20561830",-0.601986847718003
"cg01733904","VAE43","cg01733904",-0.601963504814642
"cg16924565","VAE43","cg16924565",0.601930319511759
"cg11306767","VAE43","cg11306767",-0.601887798767479
"cg19107296","VAE43","cg19107296",0.601861287785026
"cg23447569","VAE43","cg23447569",0.601840349327169
"cg12380772","VAE43","cg12380772",0.601822718463688
"cg11658874","VAE43","cg11658874",0.601817698844188
"cg05703230","VAE43","cg05703230",-0.60178556299741
"cg21398469","VAE43","cg21398469",0.60174316496863
"cg02633817","VAE43","cg02633817",0.601690638717909
"cg11534596","VAE43","cg11534596",-0.60168439445378
"cg21169762","VAE43","cg21169762",0.601648256651377
"cg18573327","VAE43","cg18573327",-0.601640859636731
"cg05750926","VAE43","cg05750926",0.601508258230189
"cg00175573","VAE43","cg00175573",-0.601421026904843
"cg15989436","VAE43","cg15989436",-0.601383359894411
"cg09418000","VAE43","cg09418000",0.601369834963183
"cg21425296","VAE43","cg21425296",0.601335435289605
"cg24996981","VAE43","cg24996981",-0.601316709993332
"cg10961484","VAE43","cg10961484",-0.601292797385201
"cg17049050","VAE43","cg17049050",0.601282568308872
"cg06733155","VAE43","cg06733155",-0.601217933680685
"cg14267222","VAE43","cg14267222",0.601194290932709
"cg23466769","VAE43","cg23466769",0.601182701938298
"cg14424963","VAE43","cg14424963",-0.601064669074193
"cg04035064","VAE43","cg04035064",0.601031889785971
"cg02621481","VAE43","cg02621481",0.601002068045466
"cg24452821","VAE43","cg24452821",-0.600999384436152
"cg00977403","VAE43","cg00977403",-0.600995502417271
"cg13146040","VAE43","cg13146040",0.600894543766146
"cg10521147","VAE43","cg10521147",-0.600791719551182
"cg19314470","VAE43","cg19314470",0.600787812264124
"cg13476901","VAE43","cg13476901",-0.600770145731056
"cg14830003","VAE43","cg14830003",0.600747477478082
"cg10571987","VAE43","cg10571987",-0.600688535522679
"cg08718490","VAE43","cg08718490",-0.600655981830189
"cg10293403","VAE43","cg10293403",-0.600597495201127
"cg10700380","VAE43","cg10700380",0.600561022976368
"cg05482603","VAE43","cg05482603",-0.600549250202403
"cg17622531","VAE43","cg17622531",0.600528163629778
"cg15016232","VAE43","cg15016232",0.600460856009587
"cg12105190","VAE43","cg12105190",-0.60045380966111
"cg00575066","VAE43","cg00575066",-0.600441411086235
"cg00096603","VAE43","cg00096603",0.600416542847186
"cg14414873","VAE43","cg14414873",0.6004121912284
"cg21117734","VAE43","cg21117734",-0.600384680484876
"cg03094083","VAE43","cg03094083",0.60037233438281
"cg19226626","VAE43","cg19226626",0.600349288543862
"cg18220380","VAE43","cg18220380",0.600346352846828
"cg08888918","VAE43","cg08888918",0.600328720417447
"cg19554257","VAE43","cg19554257",-0.600274937355397
"cg24096415","VAE43","cg24096415",0.600198417976989
"cg19867107","VAE43","cg19867107",-0.600188373182335
"cg00060800","VAE43","cg00060800",0.600187435200314
"cg06646174","VAE43","cg06646174",0.600121469384781
"cg24150385","VAE43","cg24150385",0.600097655193599
"cg06272010","VAE43","cg06272010",-0.60009368225243
"cg23151014","VAE43","cg23151014",-0.600072880532157
"cg03435248","VAE43","cg03435248",0.600048836867414
"cg01994902","VAE43","cg01994902",-0.600013586259235
"cg11505026","VAE43","cg11505026",0.60000978572872
"cg07203024","VAE43","cg07203024",0.599991621673794
"cg16427513","VAE43","cg16427513",0.599941090359872
"cg20318358","VAE43","cg20318358",0.599933475273809
"cg21244322","VAE43","cg21244322",-0.599873347964988
"cg09657354","VAE43","cg09657354",-0.59985838668571
"cg23640664","VAE43","cg23640664",0.599856316790796
"cg06599594","VAE43","cg06599594",0.599854187894022
"cg11197206","VAE43","cg11197206",0.599847231498929
"cg16577647","VAE43","cg16577647",-0.599838453547794
"cg20900050","VAE43","cg20900050",0.599810943771257
"cg01654627","VAE43","cg01654627",0.599781499029912
"cg08045906","VAE43","cg08045906",0.599751839801895
"cg09846581","VAE43","cg09846581",0.599724052549439
"cg09907170","VAE43","cg09907170",-0.599673794843648
"cg02201914","VAE43","cg02201914",-0.599639724999093
"cg27405400","VAE43","cg27405400",-0.599632827606213
"cg09705667","VAE43","cg09705667",0.599504832402224
"cg14689537","VAE43","cg14689537",-0.599491129503248
"cg01986630","VAE43","cg01986630",-0.599424008319471
"cg25206536","VAE43","cg25206536",0.599376160614863
"cg17222682","VAE43","cg17222682",0.599305203352643
"cg00753287","VAE43","cg00753287",0.599302263909234
"cg25628461","VAE43","cg25628461",0.599293666831021
"cg14386061","VAE43","cg14386061",-0.599229268669552
"cg18830687","VAE43","cg18830687",0.599116637603545
"cg06523948","VAE43","cg06523948",0.599084494260703
"cg13737042","VAE43","cg13737042",0.599023071205911
"cg13925686","VAE43","cg13925686",-0.599003296338673
"cg19412964","VAE43","cg19412964",0.59900305646298
"cg00285317","VAE43","cg00285317",0.598974563728339
"cg26823144","VAE43","cg26823144",0.598931402996331
"cg01555705","VAE43","cg01555705",-0.598904940774015
"cg00071012","VAE43","cg00071012",0.598801868221717
"cg16616765","VAE43","cg16616765",0.598750198463531
"cg02225720","VAE43","cg02225720",-0.598720430423994
"cg14255981","VAE43","cg14255981",0.5987201887307
"cg11676189","VAE43","cg11676189",-0.598713114215362
"cg19711530","VAE43","cg19711530",-0.59857016425964
"cg04926380","VAE43","cg04926380",0.598545467383082
"cg15794034","VAE43","cg15794034",-0.598481968713741
"cg07212541","VAE43","cg07212541",0.598463562002343
"cg14452015","VAE43","cg14452015",0.598458613601363
"cg24807850","VAE43","cg24807850",0.598421530318471
"cg13520770","VAE43","cg13520770",0.598411792864565
"cg22029587","VAE43","cg22029587",-0.598379282212068
"cg01165909","VAE43","cg01165909",0.598346426738263
"cg08309135","VAE43","cg08309135",0.598334121427779
"cg15377758","VAE43","cg15377758",0.598333473450849
"cg09700337","VAE43","cg09700337",0.59828821940217
"cg25182621","VAE43","cg25182621",0.598282739741811
"cg11857320","VAE43","cg11857320",-0.598254900133688
"cg04852348","VAE43","cg04852348",-0.59822562405494
"cg24159247","VAE43","cg24159247",0.59820188664109
"cg18699337","VAE43","cg18699337",0.598145973116309
"cg23004527","VAE43","cg23004527",0.598096762082921
"cg25587431","VAE43","cg25587431",0.598057527414846
"cg26348487","VAE43","cg26348487",-0.598037331915794
"cg02852529","VAE43","cg02852529",0.59801618633834
"cg02695969","VAE43","cg02695969",-0.597996448102394
"cg08913523","VAE43","cg08913523",-0.597973986956618
"cg09900758","VAE43","cg09900758",0.597966163796172
"cg20705321","VAE43","cg20705321",-0.597950744286791
"cg25407085","VAE43","cg25407085",0.597929672706397
"cg05473387","VAE43","cg05473387",0.597900213936775
"cg15900058","VAE43","cg15900058",-0.59788138273098
"cg23907051","VAE43","cg23907051",0.597876217907468
"cg03971555","VAE43","cg03971555",-0.597869568853107
"cg19989295","VAE43","cg19989295",-0.597855026389228
"cg26804848","VAE43","cg26804848",0.597825829983525
"cg12950030","VAE43","cg12950030",0.597819659716763
"cg18520696","VAE43","cg18520696",-0.597811531764614
"cg26872780","VAE43","cg26872780",0.597792483514107
"cg02332500","VAE43","cg02332500",0.597783157489629
"cg09973676","VAE43","cg09973676",-0.597777018171075
"cg04158862","VAE43","cg04158862",0.597755718816061
"cg18161025","VAE43","cg18161025",0.597712660165521
"cg18448898","VAE43","cg18448898",0.597643907933875
"cg19419291","VAE43","cg19419291",0.597632983954917
"cg01458495","VAE43","cg01458495",0.597589304090472
"cg08321942","VAE43","cg08321942",-0.597550672001722
"cg01626434","VAE43","cg01626434",-0.597484770761197
"cg20629254","VAE43","cg20629254",0.597463871591458
"cg22700246","VAE43","cg22700246",-0.597433894625967
"cg08749443","VAE43","cg08749443",0.597390796673551
"cg25353281","VAE43","cg25353281",-0.597385844526243
"cg01919011","VAE43","cg01919011",0.597383393296506
"cg25004071","VAE43","cg25004071",0.597366037004339
"cg24940576","VAE43","cg24940576",-0.59733156515462
"cg07436152","VAE43","cg07436152",-0.597299811609779
"cg12507643","VAE43","cg12507643",0.597299797580486
"cg08710911","VAE43","cg08710911",0.597272631658227
"cg10512376","VAE43","cg10512376",-0.597252855942903
"cg26689934","VAE43","cg26689934",0.597246462719318
"cg13144783","VAE43","cg13144783",-0.597238725765371
"cg08644045","VAE43","cg08644045",-0.59722572000515
"cg25985031","VAE43","cg25985031",0.597223561123914
"cg27003765","VAE43","cg27003765",0.597177693356513
"cg07046426","VAE43","cg07046426",-0.597176695410423
"cg24903668","VAE43","cg24903668",0.597173922773689
"cg04102510","VAE43","cg04102510",-0.59704078055654
"cg21019662","VAE43","cg21019662",0.597006392589879
"cg19506794","VAE43","cg19506794",0.597003167834992
"cg05586607","VAE43","cg05586607",0.596985627887384
"cg07103201","VAE43","cg07103201",-0.596977905926089
"cg09560658","VAE43","cg09560658",0.596940589614581
"cg15635633","VAE43","cg15635633",0.596936080691906
"cg08525712","VAE43","cg08525712",0.596906478977964
"cg24366429","VAE43","cg24366429",0.596867158317146
"cg07773434","VAE43","cg07773434",0.596840667045316
"cg05479130","VAE43","cg05479130",-0.596809595646977
"cg09800500","VAE43","cg09800500",-0.596786672526079
"cg25213141","VAE43","cg25213141",0.596780369255127
"cg16583884","VAE43","cg16583884",0.596761831361709
"cg22956060","VAE43","cg22956060",0.596757737520629
"cg27407147","VAE43","cg27407147",-0.596670317822815
"cg17076443","VAE43","cg17076443",-0.596638629918701
"cg16937769","VAE43","cg16937769",-0.596633341608065
"cg14326305","VAE43","cg14326305",0.596616630644309
"cg22707397","VAE43","cg22707397",-0.596568162883598
"cg09610578","VAE43","cg09610578",0.596532394009185
"cg26628907","VAE43","cg26628907",0.596530935053038
"cg21286967","VAE43","cg21286967",0.596530005534729
"cg08156120","VAE43","cg08156120",0.596498887334934
"cg02513449","VAE43","cg02513449",-0.596485028842319
"cg07083272","VAE43","cg07083272",-0.596475007913318
"cg08371532","VAE43","cg08371532",0.596455146638097
"cg24570064","VAE43","cg24570064",0.596421784116676
"cg13695585","VAE43","cg13695585",0.596384124594361
"cg16557111","VAE43","cg16557111",0.596372649003106
"cg18239253","VAE43","cg18239253",0.596356764734519
"cg06784563","VAE43","cg06784563",-0.596275250052806
"cg02760962","VAE43","cg02760962",0.596274043178226
"cg26551092","VAE43","cg26551092",0.596243329767839
"cg03608520","VAE43","cg03608520",0.596205793931019
"cg17346952","VAE43","cg17346952",-0.596204451165183
"cg27109912","VAE43","cg27109912",0.596165559396135
"cg20373544","VAE43","cg20373544",0.596157418614808
"cg22581200","VAE43","cg22581200",0.596126969394047
"cg25916993","VAE43","cg25916993",-0.596119957739125
"cg03736235","VAE43","cg03736235",0.596092922037893
"cg21538684","VAE43","cg21538684",-0.59600848579401
"cg10463299","VAE43","cg10463299",-0.595997489953555
"cg07689396","VAE43","cg07689396",-0.595977145496322
"cg13900763","VAE43","cg13900763",-0.595891756284976
"cg00255919","VAE43","cg00255919",-0.595879762500334
"cg00244001","VAE43","cg00244001",-0.595873750615782
"cg21621104","VAE43","cg21621104",0.595863474402189
"cg11810743","VAE43","cg11810743",-0.595841809668056
"cg16764274","VAE43","cg16764274",-0.595814438563211
"cg11480278","VAE43","cg11480278",-0.595792148864028
"cg26466234","VAE43","cg26466234",0.595694610370616
"cg19683417","VAE43","cg19683417",0.595684625544869
"cg15199987","VAE43","cg15199987",0.595681032984922
"cg03270619","VAE43","cg03270619",0.59567912897161
"cg11473616","VAE43","cg11473616",0.595673254124183
"cg27097846","VAE43","cg27097846",0.595628282820842
"cg25213720","VAE43","cg25213720",-0.595615876749852
"cg25810938","VAE43","cg25810938",0.59551794000213
"cg14524622","VAE43","cg14524622",-0.59550453905212
"cg08527124","VAE43","cg08527124",-0.595492603132073
"cg01539483","VAE43","cg01539483",-0.595400850679558
"cg19883472","VAE43","cg19883472",0.595389981312225
"cg09390241","VAE43","cg09390241",-0.595316167063866
"cg18444099","VAE43","cg18444099",0.595294088306418
"cg06130714","VAE43","cg06130714",-0.595279347383701
"cg09526758","VAE43","cg09526758",-0.595277637030702
"cg10492240","VAE43","cg10492240",0.595256934679253
"cg01525376","VAE43","cg01525376",-0.595186019508264
"cg23076361","VAE43","cg23076361",0.595155021241982
"cg16671360","VAE43","cg16671360",0.595150000673759
"cg19337180","VAE43","cg19337180",-0.595098390878609
"cg07623567","VAE43","cg07623567",-0.595089459900385
"cg04961582","VAE43","cg04961582",-0.595088869852659
"cg16109423","VAE43","cg16109423",0.595078113886415
"cg07736602","VAE43","cg07736602",0.594975334647978
"cg11341142","VAE43","cg11341142",0.594971553994302
"cg02935494","VAE43","cg02935494",0.594941857955678
"cg06010326","VAE43","cg06010326",0.594926331582407
"cg03909356","VAE43","cg03909356",0.594924412576864
"cg08285677","VAE43","cg08285677",0.594903483422663
"cg05161074","VAE43","cg05161074",0.594896197198492
"cg10711528","VAE43","cg10711528",0.594866475100925
"cg16210718","VAE43","cg16210718",-0.594865628039885
"cg16597045","VAE43","cg16597045",-0.594865073327345
"cg01741038","VAE43","cg01741038",0.594850680785774
"cg03973705","VAE43","cg03973705",0.594842697422871
"cg06840535","VAE43","cg06840535",0.594808962114429
"cg08106706","VAE43","cg08106706",-0.594799144992388
"cg04164838","VAE43","cg04164838",-0.594753058874899
"cg26389737","VAE43","cg26389737",0.594726935871515
"cg00164282","VAE43","cg00164282",-0.594717445789401
"cg06814287","VAE43","cg06814287",0.594695256329038
"cg07349815","VAE43","cg07349815",0.594685556355708
"cg15090549","VAE43","cg15090549",0.594681538437853
"cg07072391","VAE43","cg07072391",0.594600191552101
"cg09250933","VAE43","cg09250933",-0.594599343532474
"cg15616257","VAE43","cg15616257",0.594578210152201
"cg26426938","VAE43","cg26426938",-0.594555146436066
"cg03123979","VAE43","cg03123979",0.594552898559956
"cg08411235","VAE43","cg08411235",0.594540626460534
"cg22900415","VAE43","cg22900415",-0.5945392471753
"cg12661316","VAE43","cg12661316",-0.594498970547247
"cg25956344","VAE43","cg25956344",0.594468796851447
"cg05440642","VAE43","cg05440642",-0.594459855817082
"cg04566037","VAE43","cg04566037",0.594445464233847
"cg22691776","VAE43","cg22691776",0.594439744697787
"cg08351004","VAE43","cg08351004",-0.594377615935011
"cg20420868","VAE43","cg20420868",0.594363680656479
"cg15639592","VAE43","cg15639592",-0.594354288982071
"cg03106207","VAE43","cg03106207",-0.59434801473347
"cg22871947","VAE43","cg22871947",0.594332496816409
"cg23624705","VAE43","cg23624705",-0.594306459143955
"cg13065504","VAE43","cg13065504",0.594264388069915
"cg12686055","VAE43","cg12686055",0.5942404070387
"cg08613144","VAE43","cg08613144",-0.594232573598106
"cg01556552","VAE43","cg01556552",0.59422257378016
"cg02264238","VAE43","cg02264238",0.594218032092197
"cg22653878","VAE43","cg22653878",-0.594212537439599
"cg01824349","VAE43","cg01824349",0.594170663181004
"cg21038740","VAE43","cg21038740",-0.594168347839235
"cg17738861","VAE43","cg17738861",0.594138715695005
"cg05150327","VAE43","cg05150327",0.594136540863696
"cg12739664","VAE43","cg12739664",0.594112973076873
"cg18764771","VAE43","cg18764771",0.594092430930383
"cg19905379","VAE43","cg19905379",-0.594088550732895
"cg17881208","VAE43","cg17881208",-0.594021910266975
"cg24370375","VAE43","cg24370375",0.593987755174747
"cg05324194","VAE43","cg05324194",-0.593983770989404
"cg24729879","VAE43","cg24729879",0.593969437459164
"cg00909094","VAE43","cg00909094",0.593918943625819
"cg22940525","VAE43","cg22940525",0.593880088246433
"cg00061185","VAE43","cg00061185",0.593869743911367
"cg10705379","VAE43","cg10705379",-0.593866343384046
"cg11462499","VAE43","cg11462499",0.593835519357515
"cg07752095","VAE43","cg07752095",0.59373519134898
"cg04439241","VAE43","cg04439241",-0.593574670490703
"cg01911077","VAE43","cg01911077",-0.593545376628553
"cg01985482","VAE43","cg01985482",0.593506590770516
"cg21317965","VAE43","cg21317965",-0.593493599045702
"cg03055271","VAE43","cg03055271",0.593470683175191
"cg25987408","VAE43","cg25987408",0.593381015845107
"cg01493517","VAE43","cg01493517",-0.593366794757569
"cg12123019","VAE43","cg12123019",-0.593345015750833
"cg08508775","VAE43","cg08508775",0.593296420249482
"cg23340514","VAE43","cg23340514",-0.593248087230476
"cg03086235","VAE43","cg03086235",-0.593226984709214
"cg16163847","VAE43","cg16163847",0.593206971037432
"cg11191368","VAE43","cg11191368",0.593205757623074
"cg22977481","VAE43","cg22977481",0.59320487116878
"cg27121959","VAE43","cg27121959",0.593195943295336
"cg18631996","VAE43","cg18631996",-0.593180044034569
"cg07268431","VAE43","cg07268431",0.59316976414564
"cg20827128","VAE43","cg20827128",-0.593101710584794
"cg03564727","VAE43","cg03564727",0.593092916685257
"cg14818277","VAE43","cg14818277",0.593016709340094
"cg12689670","VAE43","cg12689670",-0.593010162439292
"cg12641024","VAE43","cg12641024",0.593008892727721
"cg22874652","VAE43","cg22874652",-0.592990632190602
"cg17207590","VAE43","cg17207590",0.592965989667171
"cg22157494","VAE43","cg22157494",0.592960410721132
"cg22041190","VAE43","cg22041190",-0.592946855832578
"cg09186101","VAE43","cg09186101",0.592901203533861
"cg16151362","VAE43","cg16151362",-0.59289398477473
"cg14329275","VAE43","cg14329275",0.59284573227989
"cg12653626","VAE43","cg12653626",0.592811235156812
"cg02858826","VAE43","cg02858826",0.592780691428064
"cg08972357","VAE43","cg08972357",0.592756375212484
"cg07456081","VAE43","cg07456081",-0.592748343789438
